GeoLon(deg),GeoLat(deg),Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,source
11.56,-0.75,61021,1548604059,0.022,0.004,2.200e-2+/-4.000e-3,460.57,13.0,3.6,13.00+/-3.60,190127.16473,0,agile
-69.8,-0.33,61023,1548620783,0.086,0.011,8.600e-2+/-1.100e-2,460.37,28.9,5.4,28.9+/-5.40,190127.21262,0,agile
2.46,2.32,61032,1548670223,0.027,0.008,2.700e-2+/-8.000e-3,468.17,8.8,3.0,8.8+/-3.00,190128.11102,0,agile
-77.46,-1.93,61040,1548717110,0.127,0.027,1.270e-1+/-2.700e-2,461.3,20.6,4.6,20.6+/-4.60,190129.00115,0,agile
-78.0,-2.43,61042,1548729156,0.07,0.013,7.000e-2+/-1.300e-2,466.56,14.0,3.7,14.00+/-3.70,190129.03323,0,agile
8.89,0.45,61047,1548766786,0.182,0.034,1.820e-1+/-3.400e-2,462.77,14.9,3.9,14.9+/-3.90,190129.13594,0,agile
101.26,1.54,61123,1549220467,0.038,0.007,3.800e-2+/-7.000e-3,470.34,14.0,3.7,14.00+/-3.70,190203.2001,0,agile
18.18,2.43,61128,1549249219,0.155,0.032,1.550e-1+/-3.200e-2,474.67,11.9,3.5,11.9+/-3.50,190204.04001,0,agile
109.44,-2.38,61160,1549437633,0.058,0.011,5.800e-2+/-1.100e-2,467.73,13.0,3.6,13.00+/-3.60,190206.082,0,agile
105.08,-2.14,61161,1549449615,0.028,0.007,2.800e-2+/-7.000e-3,462.16,11.0,3.3,11.00+/-3.30,190206.11401,0,agile
-13.35,2.1,61174,1549519970,0.026,0.005,2.600e-2+/-5.000e-3,474.1,13.0,3.6,13.00+/-3.60,190207.07125,0,agile
96.5,2.17,61222,1549817204,0.031,0.005,3.100e-2+/-5.000e-3,460.53,14.0,3.7,14.00+/-3.70,190210.17464,0,agile
24.54,-0.42,61244,1549948622,0.154,0.02,1.540e-1+/-2.000e-2,473.05,35.0,5.9,35.00+/-5.90,190212.0617,0,agile
26.3,-1.59,61248,1549978797,0.061,0.013,6.100e-2+/-1.300e-2,472.03,11.9,3.5,11.9+/-3.50,190212.14395,0,agile
80.63,1.73,61250,1549985735,0.043,0.008,4.300e-2+/-8.000e-3,461.32,13.0,3.6,13.00+/-3.60,190212.16353,0,agile
80.0,0.34,61255,1550015862,0.026,0.004,2.600e-2+/-4.000e-3,468.93,15.0,3.9,15.00+/-3.90,190213.00574,0,agile
157.49,-1.01,61268,1550089501,0.032,0.007,3.200e-2+/-7.000e-3,471.43,12.0,3.5,12.00+/-3.50,190213.2125,0,agile
97.44,-0.62,61275,1550136726,0.03,0.007,3.000e-2+/-7.000e-3,472.59,12.0,3.5,12.00+/-3.50,190214.1032,2,agile
97.44,-0.62,61275,1550136726,0.042,0.011,4.200e-2+/-1.100e-2,472.59,7.0,2.6,7.00+/-2.60,190214.1032,3,agile
-171.26,-1.76,61284,1550192509,0.15,0.026,1.500e-1+/-2.600e-2,476.56,17.9,4.2,17.9+/-4.20,190215.02014,0,agile
41.2,2.01,61294,1550250324,0.061,0.011,6.100e-2+/-1.100e-2,465.54,15.0,3.9,15.00+/-3.90,190215.18052,0,agile
26.71,-0.54,61305,1550322420,0.24,0.027,2.400e-1+/-2.700e-2,475.81,41.0,6.4,41.00+/-6.40,190216.1407,0,agile
107.16,0.97,61346,1550564901,0.107,0.022,1.070e-1+/-2.200e-2,476.29,12.9,3.6,12.9+/-3.60,190219.09282,0,agile
172.84,0.41,61350,1550584085,0.047,0.008,4.700e-2+/-8.000e-3,460.36,19.0,4.3,19.00+/-4.30,190219.1448,0,agile
102.31,2.14,61350,1550588934,0.054,0.008,5.400e-2+/-8.000e-3,464.73,20.9,4.6,20.9+/-4.60,190219.16085,0,agile
-3.64,-0.78,61365,1550665524,0.092,0.013,9.200e-2+/-1.300e-2,475.43,23.9,4.9,23.9+/-4.90,190220.1325,0,agile
110.84,2.41,61365,1550667445,0.098,0.012,9.800e-2+/-1.200e-2,469.05,32.9,5.7,32.9+/-5.70,190220.13572,0,agile
174.32,0.33,61365,1550668507,0.032,0.007,3.200e-2+/-7.000e-3,461.0,11.0,3.3,11.00+/-3.30,190220.1415,0,agile
104.66,-2.46,61370,1550709535,0.061,0.013,6.100e-2+/-1.300e-2,466.13,11.0,3.3,11.00+/-3.30,190221.01385,0,agile
-8.65,-1.16,61372,1550719697,0.03,0.005,3.000e-2+/-5.000e-3,460.19,13.0,3.6,13.00+/-3.60,190221.0428,0,agile
-80.65,-2.0,61376,1550742604,0.042,0.008,4.200e-2+/-8.000e-3,460.87,13.0,3.6,13.00+/-3.60,190221.105,0,agile
97.02,2.24,61390,1550829977,0.156,0.032,1.560e-1+/-3.200e-2,476.61,12.9,3.6,12.9+/-3.60,190222.11061,0,agile
95.11,2.27,61393,1550842002,0.092,0.019,9.200e-2+/-1.900e-2,472.16,12.0,3.5,12.00+/-3.50,190222.14264,0,agile
99.85,2.18,61393,1550842082,0.121,0.028,1.210e-1+/-2.800e-2,471.47,10.7,3.3,10.7+/-3.30,190222.1428,0,agile
11.41,1.91,61434,1551099814,0.089,0.019,8.900e-2+/-1.900e-2,474.41,10.9,3.3,10.9+/-3.30,190225.14033,0,agile
109.97,1.01,61436,1551101467,0.104,0.022,1.040e-1+/-2.200e-2,472.79,11.9,3.5,11.9+/-3.50,190225.1431,0,agile
96.65,0.58,61459,1551239891,0.076,0.016,7.600e-2+/-1.600e-2,465.97,11.0,3.3,11.00+/-3.30,190227.04581,0,agile
146.8,-1.65,61465,1551276905,0.031,0.005,3.100e-2+/-5.000e-3,468.06,13.9,3.7,13.9+/-3.70,190227.1515,0,agile
97.41,-0.62,61465,1551282106,0.047,0.008,4.700e-2+/-8.000e-3,472.06,18.0,4.2,18.00+/-4.20,190227.16414,0,agile
57.09,-2.44,61470,1551311571,0.049,0.009,4.900e-2+/-9.000e-3,461.67,12.9,3.6,12.9+/-3.60,190228.0052,0,agile
17.46,-2.46,61470,1551316936,0.313,0.057,3.130e-1+/-5.700e-2,463.43,15.0,3.9,15.00+/-3.90,190228.02221,0,agile
20.6,0.41,61475,1551341098,0.214,0.042,2.140e-1+/-4.200e-2,463.1,14.7,3.9,14.7+/-3.90,190228.09045,0,agile
119.71,-0.56,61492,1551445241,0.085,0.015,8.500e-2+/-1.500e-2,475.55,21.7,4.7,21.7+/-4.70,190301.14,0,agile
11.95,1.06,61495,1551461519,0.02,0.004,2.000e-2+/-4.000e-3,476.97,11.0,3.3,11.00+/-3.30,190301.18315,0,agile
101.58,-2.09,61512,1551559474,0.038,0.007,3.800e-2+/-7.000e-3,463.93,18.0,4.2,18.00+/-4.20,190302.21443,0,agile
66.93,-2.31,61512,1551564922,0.03,0.005,3.000e-2+/-5.000e-3,465.56,13.0,3.6,13.00+/-3.60,190302.231,0,agile
-71.89,1.51,61526,1551646989,0.085,0.019,8.500e-2+/-1.900e-2,473.71,10.9,3.3,10.9+/-3.30,190303.2203,0,agile
6.74,2.37,61535,1551696532,0.035,0.007,3.500e-2+/-7.000e-3,462.89,15.0,3.9,15.00+/-3.90,190304.11485,0,agile
-76.95,-0.39,61542,1551743357,0.026,0.005,2.600e-2+/-5.000e-3,476.15,9.8,3.2,9.8+/-3.20,190305.00491,0,agile
20.87,-0.63,61544,1551757053,0.034,0.008,3.400e-2+/-8.000e-3,463.15,9.8,3.2,9.8+/-3.20,190305.04373,0,agile
-69.99,1.42,61553,1551815810,0.162,0.019,1.620e-1+/-1.900e-2,469.84,40.8,6.4,40.8+/-6.40,190305.2056,0,agile
116.96,-2.21,61565,1551879225,0.078,0.015,7.800e-2+/-1.500e-2,476.97,16.9,4.1,16.9+/-4.10,190306.14334,0,agile
-81.25,2.46,61566,1551887961,0.248,0.054,2.480e-1+/-5.400e-2,460.72,10.8,3.3,10.8+/-3.30,190306.16592,0,agile
-71.51,0.45,61569,1551906207,0.123,0.024,1.230e-1+/-2.400e-2,471.07,13.7,3.7,13.7+/-3.70,190306.22032,0,agile
119.77,-2.48,61580,1551969695,0.036,0.007,3.600e-2+/-7.000e-3,476.58,14.9,3.9,14.9+/-3.90,190307.15413,0,agile
11.68,-1.14,61581,1551979939,0.109,0.013,1.090e-1+/-1.300e-2,474.28,35.3,6.0,35.3+/-6.00,190307.18321,2,agile
11.68,-1.14,61581,1551979939,0.067,0.013,6.700e-2+/-1.300e-2,474.28,12.5,3.6,12.5+/-3.60,190307.18321,3,agile
11.68,-1.14,61581,1551979939,0.036,0.008,3.600e-2+/-8.000e-3,474.28,10.7,3.3,10.7+/-3.30,190307.18321,3,agile
11.68,-1.14,61581,1551979939,0.039,0.009,3.900e-2+/-9.000e-3,474.28,7.8,2.8,7.8+/-2.80,190307.18321,3,agile
-68.69,0.32,61582,1551990649,0.117,0.024,1.170e-1+/-2.400e-2,469.4,11.9,3.5,11.9+/-3.50,190307.213,0,agile
25.7,-2.16,61584,1551998261,0.117,0.026,1.170e-1+/-2.600e-2,474.86,10.8,3.3,10.8+/-3.30,190307.2337,0,agile
-23.77,0.66,61588,1552027575,0.152,0.03,1.520e-1+/-3.000e-2,465.44,18.7,4.4,18.7+/-4.40,190308.07461,0,agile
-17.14,0.95,61588,1552027686,0.062,0.009,6.200e-2+/-9.000e-3,464.49,21.0,4.6,21.00+/-4.60,190308.0748,0,agile
109.97,0.91,61590,1552029809,0.484,0.081,4.840e-1+/-8.100e-2,466.13,22.6,4.8,22.6+/-4.80,190308.08232,0,agile
-98.74,1.52,61592,1552050432,0.121,0.02,1.210e-1+/-2.000e-2,463.08,19.0,4.3,19.00+/-4.30,190308.14071,0,agile
146.03,-0.74,61604,1552114808,0.069,0.011,6.900e-2+/-1.100e-2,469.65,22.0,4.7,22.00+/-4.70,190309.08,0,agile
101.65,0.19,61604,1552120093,0.212,0.032,2.120e-1+/-3.200e-2,466.32,20.9,4.6,20.9+/-4.60,190309.09281,0,agile
6.28,2.04,61606,1552130553,0.197,0.027,1.970e-1+/-2.700e-2,460.7,37.8,6.2,37.8+/-6.20,190309.12223,0,agile
12.05,-1.18,61609,1552148734,0.304,0.045,3.040e-1+/-4.500e-2,470.37,23.0,4.8,23.00+/-4.80,190309.17253,0,agile
105.74,-2.42,61621,1552222641,0.038,0.007,3.800e-2+/-7.000e-3,474.85,15.0,3.9,15.00+/-3.90,190310.13572,0,agile
136.51,1.36,61625,1552247273,0.046,0.009,4.600e-2+/-9.000e-3,468.39,11.0,3.3,11.00+/-3.30,190310.20475,0,agile
14.94,-2.46,61638,1552329626,0.251,0.034,2.510e-1+/-3.400e-2,473.39,29.7,5.5,29.7+/-5.50,190311.19402,0,agile
8.79,1.09,61649,1552389806,0.045,0.008,4.500e-2+/-8.000e-3,460.09,15.9,4.0,15.9+/-4.00,190312.12232,0,agile
121.36,-1.38,61651,1552403747,0.223,0.043,2.230e-1+/-4.300e-2,476.84,13.9,3.7,13.9+/-3.70,190312.16154,0,agile
116.54,-2.48,61664,1552476002,0.046,0.011,4.600e-2+/-1.100e-2,470.78,10.0,3.2,10.00+/-3.20,190313.122,0,agile
10.47,0.08,61671,1552522454,0.1,0.013,1.000e-1+/-1.300e-2,476.73,28.0,5.3,28.00+/-5.30,190314.01141,0,agile
-26.25,2.26,61674,1552545953,0.047,0.011,4.700e-2+/-1.100e-2,471.41,11.0,3.3,11.00+/-3.30,190314.07455,0,agile
7.85,2.43,61676,1552546524,0.035,0.008,3.500e-2+/-8.000e-3,466.17,11.0,3.3,11.00+/-3.30,190314.07552,0,agile
99.87,-2.36,61677,1552560117,0.299,0.04,2.990e-1+/-4.000e-2,466.07,26.9,5.2,26.9+/-5.20,190314.11415,0,agile
11.2,-1.18,61678,1552570690,0.115,0.015,1.150e-1+/-1.500e-2,461.06,30.0,5.5,30.00+/-5.50,190314.14381,0,agile
11.37,0.13,61685,1552606862,0.14,0.019,1.400e-1+/-1.900e-2,476.74,26.0,5.1,26.00+/-5.10,190315.0041,0,agile
7.85,2.42,61702,1552715311,0.219,0.035,2.190e-1+/-3.500e-2,470.51,19.9,4.5,19.9+/-4.50,190316.06483,0,agile
101.89,-2.39,61705,1552728938,0.173,0.028,1.730e-1+/-2.800e-2,462.62,19.0,4.3,19.00+/-4.30,190316.10353,0,agile
7.51,0.03,61707,1552733388,0.177,0.028,1.770e-1+/-2.800e-2,461.31,20.7,4.6,20.7+/-4.60,190316.11494,0,agile
-14.3,-0.07,61707,1552739051,0.105,0.039,1.050e-1+/-3.900e-2,461.17,9.9,3.2,9.9+/-3.20,190316.13241,0,agile
17.95,-2.19,61709,1552745617,0.429,0.081,4.290e-1+/-8.100e-2,461.22,17.7,4.2,17.7+/-4.20,190316.15133,0,agile
-16.25,1.95,61719,1552811356,0.038,0.009,3.800e-2+/-9.000e-3,469.31,10.9,3.3,10.9+/-3.30,190317.09291,0,agile
4.38,-1.83,61721,1552829784,0.067,0.013,6.700e-2+/-1.300e-2,460.13,13.0,3.6,13.00+/-3.60,190317.14362,0,agile
-0.6,-2.16,61724,1552847782,0.027,0.005,2.700e-2+/-5.000e-3,465.4,13.0,3.6,13.00+/-3.60,190317.19362,0,agile
85.64,2.1,61727,1552855257,0.039,0.008,3.900e-2+/-8.000e-3,476.68,12.0,3.5,12.00+/-3.50,190317.21405,0,agile
-75.07,-1.59,61738,1552930932,0.046,0.008,4.600e-2+/-8.000e-3,461.0,15.9,4.0,15.9+/-4.00,190318.1842,0,agile
