name,ra,dec,lii,bii,error_radius,time,end_time,Trigger Time,trigger_type,reliability,trigger_timescale,trigger_algorithm,channel_low,channel_high,adc_low,adc_high,detector_mask,geo_long,geo_lat,ra_scx,dec_scx,ra_scz,dec_scz,theta,phi,localization_source
TGF110814104,231.6333,-47.6667,328.1055,7.4806,24.4333,1313281624.362315,1313282238.771696,1313281760.220279,TGF,1.0,16,118,5,7,1353,4095,110001,115.117,17.833,162.6484,56.476,131.2942,-29.4987,75.0,240.0,"Fermi, GBM FSW"
TGF171129311,117.5,-47.4667,261.2172,-10.5993,26.0167,1511936706.358543,1511937320.769855,1511936838.712804,TGF,1.0,16,119,5,7,1353,4095,11,115.15,-11.1833,231.9699,-3.5544000000000002,326.972,-54.534,75.0,104.0,"Fermi, GBM FSW"
TGF140429692,232.15,-47.4167,328.5382,7.4897,28.7333,1398782115.288654,1398782664.161316,1398782184.729597,TGF,1.0,16,119,5,7,1353,4095,11,118.6,1.8667,4.4774,-23.1491,251.8793,-41.948,15.0,240.0,"Fermi, GBM FSW"
TGF220312621,245.7167,-47.3667,335.6238,1.6331,24.0,1647093098.663391,1647093713.074623,1647093236.95377,TGF,1.0,16,117,5,7,1353,4095,110000000010,81.4333,3.9333,15.1703,-34.7248,140.9253,-40.1337,70.0,86.0,"Fermi, GBM FSW"
TGF141219218,160.1167,-47.35,281.0942,9.8922,30.8833,1418962278.87889,1418962885.097328,1418962410.209057,TGF,1.0,16,119,5,7,1353,4095,11,125.5333,-14.9833,273.1617,30.1904,259.6564,-59.1064,55.0,137.0,"Fermi, GBM FSW"
TGF131210172,131.5833,-47.3167,266.41,-2.5924,29.5167,1386644763.55239,1386645377.960081,1386644897.521971,TGF,1.0,16,119,5,7,1353,4095,11,161.3667,-13.1667,245.3734,30.3921,270.8604,-56.9865,70.0,129.0,"Fermi, GBM FSW"
TGF210126992,160.8333,-47.3167,281.5094,10.1564,13.0333,1611701169.333373,1611701783.744444,1611701307.607698,TGF,1.0,16,43,5,7,1353,4095,101100000000,219.5667,-15.2667,292.6841,-54.0943,324.8198,31.5126,160.0,345.0,"Fermi, GBM FSW"
TGF141027672,289.9833,-47.3,350.4738,-24.2022,25.6167,1414422341.940799,1414422956.351267,1414422476.727073,TGF,1.0,16,119,5,7,1353,4095,11,153.3667,-1.4333,190.9545,42.139,44.8824,42.522,135.0,144.0,"Fermi, GBM FSW"
TGF200925956,265.45,-47.1333,343.9936,-8.8041,34.7667,1601067260.728589,1601067875.139579,1601067396.954887,TGF,1.0,16,119,5,7,1353,4095,11,278.9833,19.3833,188.1693,10.3247,300.6446,64.5201,115.0,89.0,"Fermi, GBM FSW"
TGF101217050,30.6167,-47.0667,272.6533,-65.6686,25.7833,1292544584.136106,1292545198.546895,1292544723.114391,TGF,1.0,16,118,5,7,1353,4095,10010001,119.883,-12.817,273.6308,32.3331,255.5283,-56.3386,70.0,226.0,"Fermi, GBM FSW"
TGF100726397,299.4333,-47.0667,352.1579,-30.4489,28.55,1280129393.697855,1280130008.108041,1280129532.308006,TGF,1.0,16,119,5,7,1353,4095,11,112.533,22.267,129.8885,17.4408,210.8743,-26.5065,70.0,156.0,"Fermi, GBM FSW"
TGF130416357,307.0,-47.0667,352.7693,-35.5754,27.05,1366093910.953881,1366094525.364509,1366094046.572055,TGF,1.0,16,116,5,7,1353,4095,1000010011,121.7667,-5.8167,14.2813,28.2322,65.6684,-49.2923,70.0,97.0,"Fermi, GBM FSW"
TGF190610277,155.5167,-47.0167,278.2099,8.559,24.6333,1560141355.928761,1560141962.149331,1560141493.5635,TGF,1.0,16,119,5,7,1353,4095,11,276.3167,12.2333,77.6421,24.3223,306.2885,55.6241,160.0,120.0,"Fermi, GBM FSW"
TGF220412606,309.4167,-47.0,352.9333,-37.2185,28.4167,1649766601.311748,1649767215.722457,1649766740.177983,TGF,1.0,16,43,5,7,1353,4095,100000001100,13.6667,1.5167000000000002,11.4171,-0.7962,100.6216,44.974,160.0,15.0,"Fermi, GBM FSW"
TGF130809361,327.6167,-47.0,351.2021,-49.5397,34.8167,1376030213.490723,1376030795.13102,1376030349.07659,TGF,1.0,16,119,5,7,1353,4095,11,272.7667,10.9333,96.5007,-33.3719,339.2547,-34.8012,15.0,280.0,"Fermi, GBM FSW"
TGF141029398,144.7,-46.95,272.2753,4.1318,33.8833,1414571481.553786,1414572095.964172,1414571616.147986,TGF,1.0,16,119,5,7,1353,4095,11,271.9,13.6167,199.69,25.5095,61.2187,57.4861,125.0,273.0,"Fermi, GBM FSW"
TGF120821387,116.2333,-46.8,260.2024,-11.0391,50.0,1345533304.828164,1345533919.238511,1345533437.406202,TGF,1.0,16,117,5,7,1353,4095,10010000000010,150.117,-3.817,152.3942,10.4169,230.902,-47.3013,70.0,63.9833,"Fermi, GBM FSW"
TGF140327610,148.1,-46.7333,273.9133,5.8027,34.4667,1395927361.544032,1395927975.955063,1395927494.394207,TGF,1.0,16,119,5,7,1353,4095,11,41.1,-0.0167,347.4286,-18.664,58.5508,43.7674,120.0,115.9833,"Fermi, GBM FSW"
TGF220203820,40.5333,-46.7,262.2661,-60.7387,26.6833,1643913520.109591,1643914134.520139,1643913653.375816,TGF,1.0,16,119,5,7,1353,4095,11,101.95,3.3,311.7729,-48.1758,145.6941,-40.9768,70.0089,306.002,"Fermi, GBM"
TGF160821554,65.3667,-46.65,252.9097,-44.703,26.5333,1471778169.139329,1471778775.356801,1471778300.597276,TGF,1.0,16,116,5,7,1353,4095,100010000011,147.5333,24.7333,195.8395,-52.3872,323.0124,-24.9633,80.0,72.0,"Fermi, GBM FSW"
TGF160901912,212.3167,-46.3833,316.6558,14.4042,28.9,1472759505.564889,1472760119.975317,1472759638.079077,TGF,1.0,16,118,5,7,1353,4095,10001001,269.8833,21.4167,149.9173,14.3174,232.4208,-27.0758,25.0,72.0,"Fermi, GBM FSW"
TGF121104065,144.9833,-46.3167,271.9997,4.7346,33.7167,1351989070.409516,1351989684.819983,1351989206.331651,TGF,1.0,16,116,5,7,1353,4095,11000000001011,185.967,-14.833,206.5059,6.6718,285.398,-58.7355,70.0,75.0,"Fermi, GBM FSW"
TGF231127889,129.1,-46.2,264.483,-3.2535,34.5667,1701116252.553132,1701116866.966859,1701116385.243943,TGF,1.0,16,119,5,7,1353,4095,11,115.5,-6.7167,241.6799,-21.687,145.9105,-14.1859,35.0278,272.002,"Fermi, GBM"
TGF220811687,255.0,-46.15,340.7377,-2.3334,18.4167,1660227999.322513,1660228605.54087,1660228130.396676,TGF,1.0,16,43,5,7,1353,4095,110100111000,67.1167,21.5667,172.7981,0.4253,262.5807,-27.0765,20.0,75.0,"Fermi, GBM FSW"
TGF100210761,311.6833,-45.85,354.4291,-38.7591,22.3667,1265822025.203812,1265822631.422572,1265822156.550032,TGF,1.0,16,117,5,7,1353,4095,10100000010,116.033,-3.367,317.0513,-23.5586,199.4239,-46.7627,70.0,349.0,"Fermi, GBM FSW"
TGF220519495,54.8667,-45.6833,253.4852,-52.0234,28.8,1652953839.205496,1652954453.616366,1652953974.375795,TGF,1.0,16,117,5,7,1353,4095,110000000010,115.7833,6.3333,66.8691,11.9858,147.177,-38.4147,65.0,55.0,"Fermi, GBM FSW"
TGF140529201,102.6833,-45.6,255.1534,-19.1294,35.8333,1401331651.01506,1401332265.42436,1401331783.800861,TGF,1.0,16,116,5,7,1353,4095,1100000011,83.2833,9.65,67.1524,54.4278,65.0303,-35.5536,30.0,240.0,"Fermi, GBM FSW"
TGF240131678,208.517,-45.4167,314.3021,16.0678,17.7167,1706714063.709283,1706714678.120877,1706714201.647742,TGF,1.0,16,119,5,7,1353,4095,11,24.15,-14.9833,305.472,-23.2359,20.0934,31.7027,164.813,39.2921,"Fermi, GBM"
TGF160619788,182.8833,-45.3833,295.6251,16.9215,23.6167,1466355158.861603,1466355756.884471,1466355275.486881,TGF,1.0,16,50,4,7,497,4095,1000000000100,123.4333,2.9,173.604,12.687899999999999,258.5263,-21.461,65.0,55.0,"Fermi, GBM FSW"
TGF160113308,351.7,-45.2,340.3988,-65.2836,24.2667,1452666089.971626,1452666704.382174,1452666224.005781,TGF,1.0,16,43,5,7,1353,4095,11100100001000,106.1667,10.15,261.2282,-0.477,351.5648,-35.2095,10.0,90.0,"Fermi, GBM FSW"
TGF210324485,88.9167,-44.95,251.6685,-28.2888,29.85,1616582203.085066,1616582817.495333,1616582337.087236,TGF,1.0,16,116,5,7,1353,4095,1001000010,206.5833,-13.5833,8.8122,-31.3695,171.8342,-57.4843,50.0,308.0,"Fermi, GBM FSW"
TGF100609597,194.8833,-44.95,304.4369,17.8981,31.7167,1276085882.935761,1276086497.346389,1276086017.113911,TGF,1.0,16,117,5,7,1353,4095,11000000010,94.083,24.183,114.387,9.3737,199.898,-25.3667,20.0,90.0,"Fermi, GBM FSW"
TGF110619780,43.0833,-44.8667,257.2686,-60.0789,25.8833,1308501645.166379,1308502259.575962,1308501780.192402,TGF,1.0,16,116,5,7,1353,4095,10010100010011,77.783,-0.2,126.2234,-21.9236,239.0874,-43.9912,90.0,70.0,"Fermi, GBM FSW"
TGF140116504,243.35,-44.6,336.3843,4.7604,28.8333,1389870185.258541,1389870799.671744,1389870320.621234,TGF,1.0,16,116,5,7,1353,4095,1000001011,123.1833,-17.05,289.3953,-4.8961,28.5733,-61.7616,70.0,54.0,"Fermi, GBM FSW"
TGF130628984,15.25,-44.5,297.247,-72.5226,34.5667,1372455249.98652,1372455864.39566,1372455383.188453,TGF,1.0,16,117,5,7,1353,4095,10100000000010,27.1333,2.85,93.5788,29.6743,327.2525,46.1133,100.0,257.0,"Fermi, GBM FSW"
TGF230610254,23.9,-44.45,278.702,-70.5426,27.55,1686369800.855479,1686370407.074761,1686369932.393852,TGF,1.0,16,119,5,7,1353,4095,11,280.7667,11.9167,80.4465,32.4894,239.3521,55.6846,155.01,263.966,"Fermi, GBM"
TGF120605312,144.9167,-44.4,270.6871,6.1377,22.3667,1338874053.825094,1338874668.233912,1338874187.618977,TGF,1.0,16,117,5,7,1353,4095,10100000010,258.067,14.35,20.5046,-10.1135,284.0979,-32.0293,95.0,254.0,"Fermi, GBM FSW"
TGF110112416,108.7833,-44.3167,255.5766,-14.6457,15.0,1294822569.264244,1294823183.675033,1294822704.994507,TGF,1.0,16,116,5,7,1353,4095,11000010010011,28.183,-15.433,0.0,90.0,0.0,90.0,160.0,60.0,"Fermi, GBM FSW"
TGF240101635,323.933,-44.0333,356.2836,-47.5052,23.8833,1704118367.522733,1704118981.93308,1704118505.189055,TGF,1.0,16,119,5,7,1353,4095,11,165.5,-15.8333,241.7015,-2.6811,153.3127,30.9804,165.018,299.976,"Fermi, GBM"
TGF230413676,328.45,-43.9833,355.6255,-50.7253,26.65,1681395051.191023,1681395665.602013,1681395188.905384,TGF,1.0,16,116,5,7,1353,4095,11000000000011,30.8,-8.2333,17.2404,18.8547,73.0123,-58.7376,60.0174,75.0101,"Fermi, GBM"
TGF130502410,265.15,-43.8833,346.6948,-6.9474,30.0,1367480915.676078,1367481530.085137,1367481053.870018,TGF,1.0,16,119,5,7,1353,4095,11,135.8167,-4.6833,65.0015,-16.0232,173.5054,-47.8584,60.0,122.0,"Fermi, GBM FSW"
TGF150517403,43.3167,-43.8,255.1804,-60.3801,16.95,1431848257.750377,1431848872.159517,1431848396.264331,TGF,1.0,16,116,5,7,1353,4095,10010000001,266.0333,16.6667,61.0514,6.9106,318.4645,60.9182,125.0,317.0,"Fermi, GBM FSW"
TGF081006797,305.2333,-43.7333,356.6868,-34.0563,14.2667,1223312758.631757,1223313373.039609,1223312890.745303,TGF,1.0,16,43,5,7,1353,4095,1100000,159.703,-12.431,202.6745,-9.2299,116.0568,19.9546,155.008,264.1006,"Fermi, GBM"
TGF130601534,121.8833,-43.6167,259.4441,-5.9999,19.0333,1370083583.576171,1370084197.985592,1370083721.594211,TGF,1.0,16,117,5,7,1353,4095,1010100000010,196.0167,-14.1833,59.7977,56.1055,259.2654,32.3512,145.0,132.0,"Fermi, GBM FSW"
TGF210111245,340.7,-43.5667,352.0662,-59.3372,33.7167,1610340653.281179,1610341267.693457,1610340787.843676,TGF,1.0,16,119,5,7,1353,4095,11,67.7333,16.4167,294.8842,-39.5066,286.3022,50.1764,105.0,31.0,"Fermi, GBM FSW"
TGF150305569,4.5167,-43.3667,323.3639,-72.4131,33.65,1425558993.11551,1425559607.526058,1425559131.213735,TGF,1.0,16,119,5,7,1353,4095,11,80.8833,5.1,4.681,19.5283,118.1462,48.3082,135.0,50.0,"Fermi, GBM FSW"
TGF121210138,93.95,-43.35,250.848,-24.4087,26.85,1355105794.915867,1355106409.325972,1355105933.893991,TGF,1.0,16,117,5,7,1353,4095,1010000000010,106.75,-6.033,285.3363,9.245,206.304,-49.4519,70.0,210.0,"Fermi, GBM FSW"
TGF100912943,198.5167,-43.35,307.2886,19.3302,26.4833,1284323744.065726,1284324358.476998,1284323881.060155,TGF,1.0,16,117,5,7,1353,4095,1101000000010,341.783,17.167,198.3174,-13.6074,296.4016,-30.155,75.0,26.0,"Fermi, GBM FSW"
TGF120330894,10.5167,-43.3,309.0228,-73.7172,26.3333,1333135475.111935,1333136089.521879,1333135610.154131,TGF,1.0,16,119,5,7,1353,4095,11,28.833,-16.417,19.137,-18.9531,147.3273,-60.9507,70.0,15.9833,"Fermi, GBM FSW"
TGF111027331,62.9167,-43.2833,248.361,-46.7677,13.4,1319694852.142677,1319695466.553386,1319694985.584801,TGF,1.0,16,1,3,4,259,1352,11100,135.5,-0.75,213.1847,-14.4413,317.7253,-44.2724,70.0051,118.01,"Fermi, GBM"
TGF201018074,191.5667,-43.2333,301.932,19.6284,33.3833,1602978278.129858,1602978892.53936,1602978416.339891,TGF,1.0,16,119,5,7,1353,4095,11,64.7,19.2,204.9825,-10.2327,118.1064,16.7984,90.0,325.0,"Fermi, GBM FSW"
TGF090522190,295.25,-43.1833,355.8787,-26.8267,20.55,1242959488.440236,1242960102.851227,1242959626.890542,TGF,1.0,16,43,5,7,1353,4095,1000000100000,167.105,-19.103,11.5973,14.112,105.3075,14.434,150.0117,89.9929,"Fermi, GBM"
TGF231022627,76.25,-43.1667,248.125,-37.0634,20.1,1697979681.169425,1697980295.579611,1697979814.867473,TGF,1.0,16,118,5,7,1353,4095,1100001,294.9167,14.8167,203.5662,-29.7453,224.2594,58.5815,155.013,263.977,Known Source
TGF210308046,42.5167,-43.0,254.1649,-61.2361,35.8,1615161803.797151,1615162418.207337,1615161939.831255,TGF,1.0,16,119,5,7,1353,4095,11,128.8667,-12.0833,357.447,8.3191,279.8389,-55.7297,70.0,296.0,"Fermi, GBM FSW"
TGF210131722,75.9,-42.9167,247.7881,-37.2998,29.5167,1612109887.319241,1612110501.729427,1612110022.649387,TGF,1.0,16,117,5,7,1353,4095,10011000000010,150.0667,-7.3167,309.7363,-37.1515,151.506,-50.7892,50.0,275.0,"Fermi, GBM FSW"
TGF100411433,335.983,-42.7833,355.5261,-56.3276,25.8833,1270974068.508576,1270974682.919124,1270974202.846773,TGF,1.0,16,117,5,7,1353,4095,11111111111111,125.151,-7.04,13.6727,5.8023,106.1442,22.9949,134.5127,44.4399,"Fermi, GBM"
TGF100103431,196.9333,-42.2833,306.1483,20.4867,27.5833,1262510299.366504,1262510913.779265,1262510436.169222,TGF,1.0,16,116,5,7,1353,4095,111000,142.172,-15.813,303.5372,-17.258,27.3496,19.1343,155.1659,90.2756,"Fermi, GBM FSW"
TGF150131817,26.9333,-42.0667,268.9623,-71.1507,26.85,1422729219.325545,1422729833.735892,1422729351.855706,TGF,1.0,16,116,5,7,1353,4095,1110000011,88.5833,5.5167,300.286,-33.4218,178.2001,-38.8315,95.0,294.0,"Fermi, GBM FSW"
TGF161130235,328.6833,-42.0333,358.6384,-51.2066,29.3333,1480480543.883698,1480480994.451642,1480480682.222115,TGF,1.0,16,117,5,7,1353,4095,10000100000010,285.4667,8.3,254.6097,-51.731700000000004,56.7153,-36.8953,65.0,316.0,"Fermi, GBM FSW"
TGF151118409,204.3167,-41.95,311.9837,20.1148,26.7,1447836390.945151,1447837005.356745,1447836526.57958,TGF,1.0,16,117,5,7,1353,4095,10010000000010,128.2,2.45,234.4752,-18.1838,304.5316,46.08,125.0,0.0,"Fermi, GBM FSW"
TGF131110912,344.75,-41.85,352.9611,-62.7449,23.1833,1384116678.568617,1384117292.978199,1384116816.77869,TGF,1.0,16,116,5,7,1353,4095,1000001100011,106.9833,-6.6167,224.6165,-16.3481,144.4691,30.2572,160.0,240.0,"Fermi, GBM FSW"
TGF220403506,326.583,-41.8,359.3086,-49.6852,27.9,1648980418.055306,1648981032.466015,1648980550.60152,TGF,1.0,16,119,5,7,1353,4095,11,163.05,-16.7333,8.2531,59.5113,194.6833,30.3308,140.047,242.948,Known Source
TGF221212368,176.1333,-41.7667,289.7781,19.3898,20.4167,1670831285.700797,1670831900.112431,1670831421.12726,TGF,1.0,16,117,5,7,1353,4095,11000100000010,139.0167,-17.4,260.125,-22.812,336.0848,29.9759,160.0,15.0,"Fermi, GBM FSW"
TGF160914591,228.95,-41.75,329.7978,13.4693,23.5833,1473854902.520241,1473855516.929662,1473855039.274277,TGF,1.0,16,119,5,7,1353,4095,11,263.85,14.1667,201.3927,27.2902,130.2876,-32.1158,75.0,287.0,"Fermi, GBM FSW"
TGF211001794,330.15,-41.7167,358.8825,-52.3336,34.9333,1633107649.486059,1633108263.898417,1633107782.128631,TGF,1.0,16,116,5,7,1353,4095,1110000000011,357.9167,7.1333,181.6388,1.6797,270.3095,-38.3475,44.9966,158.024,"Fermi, GBM"
TGF121129774,214.1833,-41.6667,319.5707,18.4328,33.5333,1354210330.442114,1354210944.850409,1354210466.7319,TGF,1.0,16,118,5,7,1353,4095,101001,143.317,8.467,220.0513,21.0814,100.6292,51.8773,135.0,310.0,"Fermi, GBM FSW"
TGF130505422,56.9333,-41.55,246.4768,-51.3485,27.7333,1367741131.385757,1367741557.37536,1367741264.18741,TGF,1.0,16,119,5,7,1353,4095,11,282.4333,7.4,57.3839,-0.7959,328.3496,50.5025,120.0,331.0,"Fermi, GBM FSW"
TGF200116385,233.45,-41.55,332.7548,11.7323,26.4333,1579162347.993207,1579162962.404962,1579162480.363561,TGF,1.0,16,118,5,7,1353,4095,10001001,136.1333,-14.4667,297.2098,-19.8335,62.6942,-58.1452,80.0,57.0,"Fermi, GBM FSW"
TGF160602038,293.3833,-41.4,357.4299,-25.0544,26.3167,1464821512.703776,1464822127.114123,1464821646.049905,TGF,1.0,16,119,5,7,1353,4095,11,279.35,23.7167,69.21,16.3284,214.8454,70.4602,125.0,211.0,"Fermi, GBM FSW"
TGF120222724,244.8333,-41.3833,339.4188,6.31,19.35,1329927579.616146,1329928194.026251,1329927717.794274,TGF,1.0,16,117,5,7,1353,4095,11000000000010,19.05,-16.95,325.9216,8.5488,39.7635,-61.6238,75.0,89.0,"Fermi, GBM FSW"
TGF190208940,35.1,-41.3333,256.5553,-66.8832,25.35,1549661445.88239,1549662060.295513,1549661579.725116,TGF,1.0,16,50,4,7,497,4095,11000000000,65.05,-18.6667,324.7756,-9.8478,214.2593,-63.6507,75.0,292.0,"Fermi, GBM FSW"
TGF150127358,228.05,-41.3167,329.4496,14.1954,50.0,1422344018.06024,1422344632.470667,1422344151.934348,TGF,1.0,16,117,5,7,1353,4095,11000000010,129.7333,-14.6667,321.605,-11.5573,44.3279,31.7749,170.002,60.1005,"Fermi, GBM"
TGF231110973,349.717,-41.2833,350.2748,-66.3225,29.7,1699654770.699155,1699655385.110629,1699654907.213563,TGF,1.0,16,116,5,7,1353,4095,10000101001011,271.0167,16.65,227.7259,-18.2806,328.9022,-30.4022,19.999,120.037,"Fermi, GBM"
TGF180414354,327.9167,-41.25,359.9887,-50.7388,26.35,1523687245.211247,1523687859.623484,1523687379.069784,TGF,1.0,16,119,5,7,1353,4095,11,133.9,-4.65,36.5673,-6.0831,133.317,-47.7998,90.0,70.0,"Fermi, GBM FSW"
TGF081001392,346.9667,-41.2167,352.7055,-64.5173,12.55,1222845752.141328,1222846366.550468,1222845884.92725,TGF,1.0,16,43,5,7,1353,4095,111110111100,,,227.3423,-26.0921,328.5426,-21.6348,,,"Fermi, GBM"
TGF130302331,184.7,-41.1667,296.3475,21.2874,31.3833,1362207237.488723,1362207851.89919,1362207374.690875,TGF,1.0,16,119,5,7,1353,4095,11,142.4,-15.2167,351.8351,-2.0808,80.5645,31.3975,120.0,145.0,"Fermi, GBM FSW"
TGF140810494,334.9,-41.0833,358.8349,-55.9519,34.3667,1407664175.39687,1407664789.806774,1407664311.398908,TGF,1.0,16,119,5,7,1353,4095,11,115.9833,3.9833,155.0983,16.0934,245.19,0.3178,90.0,155.0,"Fermi, GBM FSW"
TGF140204581,203.8833,-40.9667,311.8374,21.1413,16.3667,1391518460.844299,1391519075.254726,1391518594.062366,TGF,1.0,16,116,5,7,1353,4095,1000000111,44.2333,-18.2333,300.391,-29.0061,12.2107,29.3681,165.0,20.0,"Fermi, GBM FSW"
TGF140310382,244.8667,-40.9167,339.7681,6.6228,11.5,1394438849.906753,1394439464.318065,1394438983.461088,TGF,1.0,16,118,5,7,1353,4095,10010001,123.5167,-19.1667,355.1252,-1.7088999999999999,84.1927,28.6145,160.0,135.0,"Fermi, GBM FSW"
TGF210115699,225.0667,-40.5833,327.8325,15.9778,27.1333,1610725416.669922,1610726031.081475,1610725551.18434,TGF,1.0,16,119,5,7,1353,4095,11,32.3833,-21.5833,296.2734,-15.7335,69.9321,-67.8009,70.0,63.9833,"Fermi, GBM FSW"
TGF171121450,112.35,-40.5333,253.2234,-10.65,16.85,1511257560.54136,1511258174.953115,1511257696.927826,TGF,1.0,16,116,5,7,1353,4095,11000001011,117.9333,-14.5167,242.61,-16.7651,321.7274,32.0756,155.0,132.0,"Fermi, GBM FSW"
TGF180116162,185.2833,-40.5167,296.7265,21.9896,35.0333,1516071028.796245,1516071643.206672,1516071167.806475,TGF,1.0,16,119,5,7,1353,4095,11,1.7332999999999998,-0.6167,284.3251,-8.9,202.724,43.0072,85.0,269.0,"Fermi, GBM FSW"
TGF180922449,138.1333,-40.5,264.3526,5.4327,26.1333,1537605837.557799,1537606451.969714,1537605970.104213,TGF,1.0,16,116,5,7,1353,4095,110101011,99.75,6.8167,188.5887,11.7303,292.8756,49.9225,160.0,0.0,"Fermi, GBM FSW"
TGF221101939,332.0333,-40.5,0.5202,-53.9237,19.5167,1667338210.041426,1667338824.452618,1667338345.403677,TGF,1.0,16,43,5,7,1353,4095,10000010000000,291.3833,0.65,224.7403,-22.8263,337.8497,-42.9993,5.0,300.0,"Fermi, GBM FSW"
TGF121011427,220.4667,-40.4,324.6825,17.7619,27.1167,1349943152.140988,1349943766.550209,1349943286.862929,TGF,1.0,16,119,5,7,1353,4095,11,282.05,4.567,202.9133,23.1586,355.9053,64.3541,145.0,44.0,"Fermi, GBM FSW"
TGF230807586,351.483,-40.3833,350.5707,-67.9294,32.0,1691409788.427034,1691410345.494944,1691409869.452626,TGF,1.0,16,119,5,7,1353,4095,11,119.6333,25.2667,136.5744,11.6222,276.8242,75.0234,125.023,204.976,"Fermi, GBM"
TGF200916824,337.4667,-40.3333,359.3916,-58.0148,14.8833,1600278228.988664,1600278843.39885,1600278366.09482,TGF,1.0,16,43,5,7,1353,4095,10000110000,279.3,6.7667,169.5537,-39.0497,182.4063,50.2372,160.0,120.0,"Fermi, GBM FSW"
TGF160905506,194.15,-40.3,303.9977,22.5611,25.95,1473069961.77945,1473070576.189958,1473070094.9016,TGF,1.0,16,116,5,7,1353,4095,10001000010011,172.4333,-8.9167,167.0074,-9.3413,304.5839,-77.4374,55.0,341.0,"Fermi, GBM FSW"
TGF210504314,48.4333,-40.2667,246.2907,-57.8956,34.9,1620106199.735628,1620106814.147866,1620106332.330161,TGF,1.0,16,119,5,7,1353,4095,11,109.05,4.6167,28.4528,25.1184,102.8258,-29.8804,45.0,57.9833,"Fermi, GBM FSW"
TGF170207403,230.0167,-40.2,331.3657,14.3264,14.6333,1486456649.812621,1486457264.223571,1486456782.950865,TGF,1.0,16,119,5,7,1353,4095,11,115.9,-20.6833,310.412,12.5944,10.9928,-65.5412,70.0,91.0,"Fermi, GBM FSW"
TGF131121989,338.1,-40.2,359.4235,-58.5158,14.5667,1385073723.463252,1385074329.680564,1385073854.729207,TGF,1.0,16,118,5,7,1353,4095,1001001,119.2667,-17.0,237.466,-19.8644,159.6496,30.2908,170.0,300.0,"Fermi, GBM FSW"
TGF171110485,216.917,-40.0333,322.2324,19.2046,23.5833,1510310131.57264,1510310745.983268,1510310263.68679,TGF,1.0,16,119,5,7,1353,4095,11,175.55,-19.6333,282.3622,22.7305,25.446,28.3851,164.999,79.9688,"Fermi, GBM"
TGF101231632,301.4833,-40.0167,0.5223,-30.7221,25.7667,1293804472.097902,1293805086.508329,1293804606.020129,TGF,1.0,16,119,5,7,1353,4095,11,140.25,-18.95,281.4861,-20.9174,140.0683,-63.9442,75.0,339.0,"Fermi, GBM FSW"
TGF080828449,224.1333,-40.0,327.4815,16.8344,44.8833,1219913052.877651,1219913667.286187,1219913190.271434,TGF,1.0,16,43,5,7,1353,4095,100010000010,,,,,,,,,"Fermi, GBM"
TGF140127503,292.1,-39.85,358.7786,-23.6972,31.1667,1390820551.381195,1390820788.953875,1390820689.031866,TGF,1.0,16,119,5,7,1353,4095,11,115.3,-23.0833,328.7694,-10.2351,53.7063,26.0479,130.0,20.0,"Fermi, GBM FSW"
TGF100501559,97.15,-39.7167,247.8245,-21.068,50.0,1272712933.469881,1272713547.881033,1272713065.376186,TGF,1.0,16,117,5,7,1353,4095,101000000010,118.583,0.4,62.6212,-3.979,155.8793,-39.252,45.0,14.0,"Fermi, GBM FSW"
TGF180709140,28.1167,-39.5667,261.2438,-72.2408,50.0,1531099196.559392,1531099810.97175,1531099330.06597,TGF,1.0,16,117,5,7,1353,4095,10001000000010,284.4333,5.8333,110.2034,24.8136,232.781,49.3477,160.0,240.0,"Fermi, GBM FSW"
TGF170910491,9.25,-39.55,315.6091,-77.2207,26.2,1505036714.5043,1505037328.915331,1505036852.426666,TGF,1.0,16,116,5,7,1353,4095,10100011,89.0333,23.8333,169.6541,6.7483,280.7456,71.7983,125.0,186.0,"Fermi, GBM FSW"
TGF110819727,332.2167,-39.4667,2.2287,-54.2106,34.8667,1313767476.514113,1313768090.923414,1313767608.548078,TGF,1.0,16,119,5,7,1353,4095,11,152.283,-6.1,139.3519,2.0266,51.7045,-49.2367,55.0,199.0,"Fermi, GBM FSW"
TGF121207514,250.1333,-39.35,343.6841,4.758,25.85,1354879071.070392,1354879685.481624,1354879209.104848,TGF,1.0,16,43,5,7,1353,4095,101000000000,132.2,-12.2,255.9186,-34.0268,65.9814,-55.5704,85.0,5.0,"Fermi, GBM FSW"
TGF121021959,51.2667,-39.25,243.6977,-55.9522,31.05,1350853130.963172,1350853745.373519,1350853264.42135,TGF,1.0,16,116,5,7,1353,4095,1100000000011,10.0,5.0,189.6626,-42.45,51.2702,-39.2631,0.0,0.0,"Fermi, GBM FSW"
