TGF Name,Ra,Dec,Start Time Observation,End Time Observation,Trigger Time,reliability,GeoLon,GeoLat,Normalised Duration,source
TGF100829230,295.8667,-59.5167,1283052539.518802,1283053145.735107,1283052670.768543,1.0,20.633,5.65,606.2163050174713,fermi_tgf
TGF121015732,275.25,-59.2167,1350315100.283048,1350315714.692429,1350315239.421178,1.0,136.267,3.283,614.4093811511993,fermi_tgf
TGF170718524,315.4833,-59.2,1500373929.88742,1500374536.104892,1500374055.265215,1.0,81.2167,21.7167,606.217472076416,fermi_tgf
TGF141226383,65.8,-59.15,1419581335.319728,1419581949.731281,1419581469.130066,1.0,145.7167,-5.1833,614.411553144455,fermi_tgf
TGF100520294,178.2167,-59.0333,1274331679.973602,1274332261.614423,1274331816.535605,1.0,274.833,11.467,581.640820980072,fermi_tgf
TGF111130501,132.6667,-58.9833,1322650711.715788,1322651326.126215,1322650847.157982,1.0,19.533,-12.633,614.4104270935059,fermi_tgf
TGF221110235,331.5333,-58.9,1668054996.897854,1668055194.532952,1668055132.211946,1.0,33.4833,-25.35,197.63509798049927,fermi_tgf
TGF110123577,77.0333,-58.8333,1295786876.027919,1295787490.439594,1295787014.718336,1.0,14.517,-6.75,614.4116749763489,fermi_tgf
TGF140326352,129.85,-58.8,1395818646.614255,1395819261.025406,1395818785.224648,1.0,138.75,-2.4333,614.411150932312,fermi_tgf
TGF121225701,313.0333,-58.75,1356450445.312214,1356451059.722319,1356450580.53039,1.0,,,614.4101049900055,fermi_tgf
TGF200615889,74.75,-58.5833,1592248630.478901,1592249244.891138,1592248767.761479,1.0,57.9167,3.95,614.4122371673584,fermi_tgf
TGF170930680,290.3167,-58.4833,1506781043.21541,1506781657.626119,1506781175.377679,1.0,111.5,0.1167,614.4107089042664,fermi_tgf
TGF160223192,28.78,-58.39,1456198469.784535,1456199084.195325,1456198602.378626,1.0,133.6333,-14.9833,614.4107899665833,fermi_tgf
TGF150122750,46.4,-58.3167,1421945895.624465,1421946510.03449,1421946029.194571,1.0,139.05,-14.2667,614.4100251197815,fermi_tgf
TGF140714392,193.45,-58.2667,1405322558.680178,1405323173.090082,1405322694.730295,1.0,110.3167,23.4333,614.4099040031433,fermi_tgf
TGF100620337,228.4167,-58.2667,1277013738.556816,1277014352.967404,1277013874.415021,1.0,94.667,25.25,614.4105877876282,fermi_tgf
TGF220308130,316.75,-58.25,1646705143.816602,1646705750.035563,1646705274.890846,1.0,282.65,-0.95,606.2189610004425,fermi_tgf
TGF150407821,56.7167,-58.1833,1428428414.973329,1428429029.382911,1428428553.455418,1.0,108.0,-2.7667,614.409581899643,fermi_tgf
TGF140429267,14.0167,-58.0667,1398745328.821278,1398745943.231463,1398745467.079429,1.0,120.3667,-13.1833,614.4101848602295,fermi_tgf
TGF240513795,95.3667,-58.0167,1715619785.958061,1715620400.370218,1715619918.616524,1.0,109.6667,-1.3667,614.4121570587158,fermi_tgf
TGF110706387,127.75,-57.95,1309936495.286031,1309937076.92661,1309936628.58396,1.0,281.817,5.333,581.6405789852142,fermi_tgf
TGF230731675,111.7,-57.9,1690812602.096298,1690813216.508134,1690812739.314826,1.0,187.8167,20.6833,614.4118359088898,fermi_tgf
TGF170601224,289.167,-57.65,1496287237.268177,1496287851.677759,1496287375.862275,1.0,138.7333,-1.2667,614.409581899643,fermi_tgf
TGF200624308,103.8667,-57.5167,1592976056.218439,1592976670.627579,1592976193.372393,1.0,26.0333,-1.8167,614.4091398715973,fermi_tgf
TGF240525769,329.367,-57.4,1716654316.171056,1716654930.581845,1716654453.96532,1.0,19.3667,1.4833,614.4107890129089,fermi_tgf
TGF100921730,111.4,-57.3667,1285082979.042426,1285083585.259818,1285083110.388404,1.0,184.3,-12.033,606.2173919677734,fermi_tgf
TGF150121757,354.8,-57.3667,1421860107.686926,1421860713.904761,1421860239.065011,1.0,137.6,-16.6667,606.217835187912,fermi_tgf
TGF161211001,230.2,-57.35,1481410711.149345,1481411194.485971,1481410848.095696,1.0,283.55,9.2667,483.3366260528565,fermi_tgf
TGF170425071,44.0667,-57.2333,1493077215.658057,1493077584.30474,1493077348.90839,1.0,292.3,6.5833,368.6466829776764,fermi_tgf
TGF240424745,305.733,-57.1667,1713973854.825327,1713974469.235352,1713973992.987482,1.0,97.8333,1.7667000000000002,614.4100251197815,fermi_tgf
TGF180618604,182.0333,-57.0833,1529324816.977161,1529325431.386341,1529324954.211138,1.0,280.6333,7.1,614.4091801643372,fermi_tgf
TGF221017563,171.8,-57.0333,1666006122.000946,1666006736.411655,1666006259.779197,1.0,164.1167,-9.8833,614.4107089042664,fermi_tgf
TGF110606097,331.8,-56.9667,1307319465.772225,1307320080.181727,1307319599.742088,1.0,277.417,12.9,614.409502029419,fermi_tgf
TGF180907367,93.9,-56.9,1536302793.81769,1536303408.229163,1536302926.619987,1.0,103.9667,10.6,614.4114730358124,fermi_tgf
TGF150706372,236.15,-56.8833,1436165606.682399,1436165893.406573,1436165738.012204,1.0,282.55,2.0833,286.72417402267456,fermi_tgf
TGF190402512,25.1667,-56.85,1554200076.664849,1554200658.30587,1554200210.44292,1.0,221.6833,3.4167,581.6410210132599,fermi_tgf
TGF160614507,240.3667,-56.85,1465898845.813715,1465899460.222775,1465898980.567561,1.0,283.05,10.7,614.4090600013733,fermi_tgf
TGF190509787,341.7,-56.85,1557420656.407763,1557421270.818391,1557420794.298103,1.0,14.0333,-4.2,614.410628080368,fermi_tgf
TGF150220749,338.8667,-56.8333,1424451353.137851,1424451967.547916,1424451486.724091,1.0,138.6333,-5.6333,614.4100649356842,fermi_tgf
TGF210513395,190.14,-56.67,1620890789.503308,1620891403.913654,1620890926.097578,1.0,206.5833,-12.25,614.410346031189,fermi_tgf
TGF200328092,91.1,-56.5833,1585357800.888647,1585358415.297948,1585357934.122525,1.0,46.85,-12.75,614.4093008041382,fermi_tgf
TGF121001844,37.8,-56.4833,1349115172.137085,1349115786.547592,1349115310.267335,1.0,327.767,19.783,614.4105069637299,fermi_tgf
TGF181218815,195.6333,-56.4833,1545157883.645292,1545158498.059219,1545158020.848329,1.0,21.2667,0.0,614.4139268398285,fermi_tgf
TGF130123444,108.0333,-56.45,1358933797.290945,1358934411.701131,1358933930.509052,1.0,5.0333,-2.1,614.4101860523224,fermi_tgf
TGF150202436,136.5667,-56.4,1422869107.539546,1422869721.947922,1422869242.949353,1.0,30.0167,-4.0667,614.4083759784698,fermi_tgf
TGF121207917,264.9167,-56.4,1354913873.074383,1354914487.485252,1354914005.428644,1.0,10.783,-0.05,614.4108688831329,fermi_tgf
TGF160824468,9.6833,-56.2667,1472029930.322666,1472030544.732249,1472030068.70876,1.0,200.8333,22.3833,614.4095830917358,fermi_tgf
TGF101007410,45.4167,-56.2667,1286437649.217537,1286438263.627723,1286437787.123609,1.0,355.35,13.4,614.4101860523224,fermi_tgf
TGF121212349,121.65,-56.25,1355296835.267343,1355297449.678655,1355296971.60569,1.0,,,614.4113118648529,fermi_tgf
TGF191021129,1.6667,-56.2,1571619817.579146,1571620431.988809,1571619951.117146,1.0,12.4167,12.8167,614.4096632003784,fermi_tgf
TGF151210379,194.2833,-56.1333,1449734627.250749,1449735241.661538,1449734759.460975,1.0,154.0,-5.5,614.4107887744904,fermi_tgf
TGF111106412,279.95,-56.0667,1320569478.621563,1320570093.032111,1320569614.911792,1.0,65.483,15.6,614.4105479717255,fermi_tgf
TGF150820209,38.7333,-56.05,1440039514.141698,1440040128.551039,1440039652.367704,1.0,168.15,-4.0833,614.409341096878,fermi_tgf
TGF141003298,172.0167,-55.95,1412312783.15856,1412313241.918172,1412312919.608755,1.0,282.5833,8.3167,458.7596118450165,fermi_tgf
TGF220622088,169.8,-55.65,1655856255.58881,1655856861.808938,1655856386.967337,1.0,20.0167,-3.25,606.2201280593872,fermi_tgf
TGF190301418,226.7,-55.6,1551430741.573307,1551431355.984539,1551430875.655581,1.0,133.7333,-2.3667,614.4112319946289,fermi_tgf
TGF161118052,218.2667,-55.5833,1479427942.926233,1479428557.337625,1479428075.360598,1.0,283.2833,-0.4333,614.4113919734955,fermi_tgf
TGF120329894,4.4667,-55.55,1333049081.168349,1333049687.386344,1333049212.562446,1.0,5.317,-3.267,606.21799492836,fermi_tgf
TGF120510198,264.1167,-55.5167,1336617805.308567,1336618419.716942,1336617939.454249,1.0,87.95,-9.767,614.4083750247955,fermi_tgf
TGF120223380,43.0833,-55.2,1329984262.19548,1329984876.605143,1329984396.661538,1.0,104.2,-2.883,614.4096629619598,fermi_tgf
TGF230425046,144.333,-55.1833,1682377433.112583,1682378047.522688,1682377566.346662,1.0,342.1833,5.4667,614.4101049900055,fermi_tgf
TGF180102449,113.2667,-55.1667,1514886291.213995,1514886897.433721,1514886422.992399,1.0,138.3,-18.8167,606.2197260856628,fermi_tgf
TGF101022830,306.8167,-55.0833,1287770026.462711,1287770591.721042,1287770111.808175,1.0,294.617,0.033,565.258330821991,fermi_tgf
TGF111210260,337.85,-54.9667,1323493936.391781,1323494550.802571,1323494075.146048,1.0,134.467,-19.65,614.4107899665833,fermi_tgf
TGF190330372,281.8167,-54.8333,1553932404.673599,1553933019.084066,1553932536.931702,1.0,100.4833,4.1833,614.4104669094086,fermi_tgf
TGF100705663,66.7167,-54.8,1278337929.762062,1278338486.826311,1278338065.651971,1.0,277.683,9.667,557.0642490386963,fermi_tgf
TGF121008333,115.0333,-54.7,1349675854.093543,1349676468.502843,1349675986.911491,1.0,89.367,22.717,614.4092998504639,fermi_tgf
TGF171018276,359.1167,-54.6667,1508301351.336832,1508301842.865247,1508301486.811092,1.0,279.9333,8.9333,491.5284149646759,fermi_tgf
TGF151111631,41.3833,-54.5,1447250813.418035,1447251427.82806,1447250946.572091,1.0,256.6667,8.8833,614.4100248813629,fermi_tgf
TGF100920577,152.45,-54.2833,1284983351.478043,1284983965.889154,1284983490.456489,1.0,104.317,-4.567,614.4111108779907,fermi_tgf
TGF170118975,280.9833,-54.1667,1484778123.864649,1484778738.275197,1484778259.114891,1.0,14.8333,-2.6167,614.4105479717255,fermi_tgf
TGF080807357,133.65,67.6833,1218090667.517303,1218091281.925155,1218090804.191034,0.9098,,,614.407851934433,fermi_tgf
TGF141218784,220.4667,-53.8,1418924775.883837,1418925390.294345,1418924912.798122,1.0,83.5167,5.8167,614.4105079174042,fermi_tgf
TGF150817861,83.5667,-53.6667,1439836655.245154,1439837261.46162,1439836781.790836,1.0,121.4667,8.7667,606.2164661884308,fermi_tgf
TGF160622824,73.9833,-53.5667,1466617499.771744,1466618114.178993,1466617634.861375,1.0,76.3333,-1.95,614.4072489738464,fermi_tgf
TGF170206414,145.633,-53.3167,1486371207.304591,1486371821.71538,1486371345.418869,1.0,130.3167,-23.05,614.4107890129089,fermi_tgf
TGF151115569,79.3833,-53.2333,1447591050.685546,1447591665.097019,1447591189.776081,1.0,100.6,6.2167,614.4114730358124,fermi_tgf
TGF140811380,140.1833,-53.1667,1407740728.910789,1407741236.822096,1407740864.288731,1.0,295.85,11.7333,507.9113070964813,fermi_tgf
TGF190826301,150.2167,-53.1333,1566796273.661792,1566796888.072582,1566796406.495994,1.0,206.0,-12.7333,614.4107899665833,fermi_tgf
TGF150401405,264.4167,-53.1333,1427874036.793381,1427874495.553114,1427874171.883576,1.0,283.7333,8.5167,458.75973296165466,fermi_tgf
TGF121031293,74.95,-53.1,1351663174.29395,1351663780.512629,1351663305.976117,1.0,150.617,-7.633,606.2186789512634,fermi_tgf
TGF121101287,95.2667,-53.0667,1351749059.725629,1351749674.136338,1351749193.503821,1.0,147.733,-6.4,614.4107089042664,fermi_tgf
TGF150423749,339.467,-52.95,1429804592.343231,1429805206.753054,1429804730.153306,1.0,3.55,0.3167,614.4098229408264,fermi_tgf
TGF110719400,356.4333,-52.9333,1311060852.497658,1311061466.905873,1311060988.547413,1.0,296.433,19.633,614.408215045929,fermi_tgf
TGF200714606,303.7167,-52.8667,1594729833.169149,1594730423.004091,1594729968.963504,1.0,277.8,11.8833,589.8349421024323,fermi_tgf
TGF211121129,101.95,-52.85,1637460173.697951,1637460788.111517,1637460306.148732,1.0,24.3833,-7.3167,614.4135658740997,fermi_tgf
TGF170615456,149.5667,-52.85,1497516839.81106,1497517454.22193,1497516974.997331,1.0,118.25,4.3833,614.4108700752258,fermi_tgf
TGF170220864,129.0833,-52.8,1487619747.56282,1487620361.972322,1487619882.444768,1.0,142.4667,5.0,614.409502029419,fermi_tgf
TGF141208860,303.3667,-52.5167,1418067375.963588,1418067990.373412,1418067513.309775,1.0,107.1333,-6.4,614.4098238945007,fermi_tgf
TGF190913935,345.8667,-52.5,1568406263.235019,1568406877.645205,1568406395.141003,1.0,261.4667,17.4333,614.4101860523224,fermi_tgf
TGF181002333,171.483,-52.4833,1538459857.865922,1538460472.276108,1538459992.172053,1.0,306.9167,19.6,614.4101860523224,fermi_tgf
TGF131108034,9.4833,-52.4667,1383868036.186869,1383868650.598101,1383868168.845092,1.0,273.65,10.2833,614.4112319946289,fermi_tgf
TGF211105790,306.2,-52.4,1636134919.234863,1636135533.644767,1636135053.172982,1.0,131.8,-13.4667,614.4099040031433,fermi_tgf
TGF101114700,205.45,-52.3167,1289749526.15418,1289750140.563843,1289749662.028277,1.0,150.1,-6.817,614.4096629619598,fermi_tgf
TGF181229647,172.85,-51.9667,1546093768.352951,1546094382.766838,1546093901.763774,1.0,9.2667,-5.6667,614.4138870239258,fermi_tgf
TGF180531403,304.75,-51.9667,1527752279.6747,1527752820.357786,1527752416.07742,1.0,277.2833,10.1667,540.6830859184265,fermi_tgf
TGF171216456,201.9333,-51.8667,1513418024.212673,1513418638.623624,1513418159.206992,1.0,146.75,-6.2333,614.4109511375427,fermi_tgf
TGF190620907,169.9833,-51.8333,1561059859.243834,1561060473.6541,1561059993.245924,1.0,325.3667,12.75,614.4102659225464,fermi_tgf
TGF160426457,328.867,-51.6833,1461660935.410582,1461661549.821492,1461661072.244883,1.0,136.9,-8.05,614.4109098911285,fermi_tgf
TGF191202988,40.8667,-51.5833,1575326420.33776,1575327034.747624,1575326559.571888,1.0,119.5333,-0.8167,614.409863948822,fermi_tgf
TGF231222461,42.13,-51.48,1703239311.531052,1703239925.942606,1703239445.789386,1.0,123.1833,14.0333,614.4115538597107,fermi_tgf
TGF130131559,194.2333,-51.4333,1359634994.86987,1359635601.088911,1359635126.616128,1.0,94.6833,8.6167,606.2190411090851,fermi_tgf
TGF181110809,291.2667,-51.3667,1541874176.358081,1541874749.810171,1541874274.679978,1.0,120.7167,-8.9167,573.4520897865295,fermi_tgf
TGF170325758,174.4,-51.3167,1490461768.100117,1490461956.519252,1490461901.494284,1.0,293.6,0.5333,188.41913509368896,fermi_tgf
TGF131203777,328.5,-51.2167,1386092182.608882,1386092797.018906,1386092315.923065,1.0,132.5333,-5.4833,614.4100241661072,fermi_tgf
TGF230129721,150.4333,-51.1833,1675008972.23956,1675009586.651033,1675009105.201904,1.0,23.5333,-5.4333,614.4114730358124,fermi_tgf
TGF220108685,214.7667,-51.1333,1641655458.735546,1641656073.150077,1641655597.890696,1.0,15.2667,-6.8167,614.4145309925079,fermi_tgf
TGF190209144,334.6167,-51.0667,1549679063.836075,1549679678.248917,1549679203.070886,1.0,20.6,-6.8333,614.4128420352936,fermi_tgf
TGF100513287,310.0333,-50.9167,1273726280.251086,1273726894.661352,1273726413.245134,1.0,90.85,15.5,614.4102659225464,fermi_tgf
TGF150528946,324.8333,-50.8333,1432845606.899706,1432846221.309087,1432845743.829681,1.0,214.3,7.0,614.4093811511993,fermi_tgf
TGF200816881,168.6667,-50.5,1597604770.786965,1597605385.197151,1597604907.685116,1.0,269.1167,16.0333,614.4101860523224,fermi_tgf
TGF121125700,130.1333,-50.45,1353858303.785039,1353858918.195145,1353858437.083049,1.0,16.1,-5.95,614.4101059436798,fermi_tgf
TGF180626653,139.65,-50.3333,1530020293.383457,1530020907.792798,1530020429.561515,1.0,165.5833,-9.0167,614.409341096878,fermi_tgf
TGF120114563,322.1833,-50.3333,1326544151.328045,1326544765.738311,1326544284.610122,1.0,20.633,-17.283,614.410266160965,fermi_tgf
TGF230218873,90.49,-50.26,1676750137.404563,1676750751.818047,1676750269.359389,1.0,17.3833,-6.9333,614.4134840965271,fermi_tgf
TGF150917769,195.2833,-50.1667,1442507062.2457,1442507676.65484,1442507200.759654,1.0,169.05,21.6,614.4091401100159,fermi_tgf
TGF190710651,169.2667,-50.15,1562765743.652183,1562766349.870943,1562765875.222421,1.0,267.8,10.8833,606.2187600135803,fermi_tgf
TGF170401359,234.4,-49.9333,1491028438.130862,1491029052.540524,1491028577.044974,1.0,4.4667,10.45,614.4096620082855,fermi_tgf
TGF110924559,316.5667,-49.85,1316863331.578079,1316863945.988345,1316863466.092336,1.0,142.05,-6.433,614.4102659225464,fermi_tgf
TGF201229999,5.85,-49.5167,1609282543.322454,1609283157.736181,1609282675.597215,1.0,73.7167,-15.6833,614.4137270450592,fermi_tgf
TGF170826843,288.6667,-49.5167,1503771093.943101,1503771700.159447,1503771225.496843,1.0,146.4667,-1.2333,606.2163460254669,fermi_tgf
TGF171223392,321.6833,-49.2833,1514017363.183674,1514017977.594303,1514017495.937812,1.0,128.4333,-11.95,614.4106287956238,fermi_tgf
TGF181206829,83.5,-49.2333,1544122325.199813,1544122874.073721,1544122397.07305,1.0,283.3333,-3.1833,548.8739080429077,fermi_tgf
TGF240310563,321.183,-49.1667,1710073671.318863,1710074285.729291,1710073807.704967,1.0,346.9667,-5.9833,614.4104280471802,fermi_tgf
TGF150102255,128.967,-49.0667,1420175133.090931,1420175747.501962,1420175268.533206,1.0,119.95,-13.0833,614.4110310077667,fermi_tgf
TGF111209613,106.9333,-49.0167,1323438026.899423,1323438641.310574,1323438160.181701,1.0,91.183,13.617,614.4111511707306,fermi_tgf
TGF110315661,55.3167,-48.95,1300200576.5157,1300201190.926127,1300200709.205948,1.0,149.767,-2.967,614.4104268550873,fermi_tgf
TGF100903902,346.2167,-48.7833,1283542589.674504,1283543204.084609,1283542728.892659,1.0,290.967,1.983,614.4101049900055,fermi_tgf
TGF100901312,31.2667,-48.7667,1283318845.290077,1283319459.69986,1283318978.092052,1.0,143.567,-7.283,614.4097831249237,fermi_tgf
TGF160704661,329.1333,-48.75,1467640196.602736,1467640811.012158,1467640331.852697,1.0,108.45,22.7833,614.4094219207764,fermi_tgf
TGF200528208,232.6667,-48.7,1590634643.364291,1590635257.774115,1590634779.638346,1.0,112.85,-7.5167,614.4098241329193,fermi_tgf
TGF170902029,11.0333,-48.6667,1504305587.248166,1504306201.658513,1504305726.338339,1.0,270.2833,22.8333,614.4103469848633,fermi_tgf
TGF230729220,55.3833,-48.5833,1690600459.844917,1690601066.065165,1690600590.967441,1.0,271.5167,12.5333,606.2202479839325,fermi_tgf
TGF160607387,76.5333,-48.2333,1465283680.006814,1465284294.41708,1465283818.392988,1.0,103.2,24.8667,614.4102659225464,fermi_tgf
TGF151028625,148.95,-48.2333,1446040640.000747,1446041254.411054,1446040776.386891,1.0,14.75,5.75,614.410306930542,fermi_tgf
TGF171030532,203.7167,-48.1667,1509363806.084235,1509364420.494059,1509363942.966212,1.0,295.1833,1.65,614.4098241329193,fermi_tgf
TGF230331173,135.367,-47.85,1680228551.822501,1680229067.92632,1680228589.934908,1.0,26.4167,-25.55,516.1038191318512,fermi_tgf
TGF130525418,37.2,-47.7167,1369468746.597299,1369469361.007766,1369468885.575584,1.0,122.2667,10.4833,614.4104669094086,fermi_tgf
TGF171108283,145.85,-47.7167,1510119909.068871,1510120523.479056,1510120047.775018,1.0,140.5,-3.4833,614.4101848602295,fermi_tgf
TGF110814104,231.6333,-47.6667,1313281624.362315,1313282238.771696,1313281760.220279,1.0,115.117,17.833,614.4093811511993,fermi_tgf
TGF171129311,117.5,-47.4667,1511936706.358543,1511937320.769855,1511936838.712804,1.0,115.15,-11.1833,614.4113121032715,fermi_tgf
TGF140429692,232.15,-47.4167,1398782115.288654,1398782664.161316,1398782184.729597,1.0,118.6,1.8667,548.8726618289948,fermi_tgf
TGF220312621,245.7167,-47.3667,1647093098.663391,1647093713.074623,1647093236.95377,1.0,81.4333,3.9333,614.4112319946289,fermi_tgf
TGF141219218,160.1167,-47.35,1418962278.87889,1418962885.097328,1418962410.209057,1.0,125.5333,-14.9833,606.21843791008,fermi_tgf
TGF131210172,131.5833,-47.3167,1386644763.55239,1386645377.960081,1386644897.521971,1.0,161.3667,-13.1667,614.4076910018921,fermi_tgf
TGF210126992,160.8333,-47.3167,1611701169.333373,1611701783.744444,1611701307.607698,1.0,219.5667,-15.2667,614.4110708236694,fermi_tgf
TGF141027672,289.9833,-47.3,1414422341.940799,1414422956.351267,1414422476.727073,1.0,153.3667,-1.4333,614.4104681015015,fermi_tgf
TGF200925956,265.45,-47.1333,1601067260.728589,1601067875.139579,1601067396.954887,1.0,278.9833,19.3833,614.4109899997711,fermi_tgf
TGF101217050,30.6167,-47.0667,1292544584.136106,1292545198.546895,1292544723.114391,1.0,119.883,-12.817,614.4107890129089,fermi_tgf
TGF100726397,299.4333,-47.0667,1280129393.697855,1280130008.108041,1280129532.308006,1.0,112.533,22.267,614.4101860523224,fermi_tgf
TGF130416357,307.0,-47.0667,1366093910.953881,1366094525.364509,1366094046.572055,1.0,121.7667,-5.8167,614.410628080368,fermi_tgf
TGF190610277,155.5167,-47.0167,1560141355.928761,1560141962.149331,1560141493.5635,1.0,276.3167,12.2333,606.2205700874329,fermi_tgf
TGF220412606,309.4167,-47.0,1649766601.311748,1649767215.722457,1649766740.177983,1.0,13.6667,1.5167000000000002,614.4107089042664,fermi_tgf
