GeoLon,GeoLat,Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,Normalised Duration
27.73,2.36,41477,1430573217,0.069,0.015,6.900e-2+/-1.500e-2,493.57,11.00,3.311,11.00+/-3.311,150502.13265,3,0.000138
23.08,-0.69,41480,1430603420,0.039,0.007,3.900e-2+/-7.000e-3,478.8,13.96,3.735,13.96+/-3.735,150502.21502,0,0.000078
-4.01,2.26,41488,1430663533,0.036,0.007,3.600e-2+/-7.000e-3,496.49,15.95,3.989,15.95+/-3.989,150503.14321,0,0.000072
27.06,2.45,41488,1430664057,0.12,0.05,1.200e-1+/-5.000e-2,491.92,9.46,3.241,9.46+/-3.241,150503.14405,2,0.00024
27.06,2.45,41488,1430664057,0.144,0.039,1.440e-1+/-3.900e-2,491.92,7.00,2.641,7.00+/-2.641,150503.14405,3,0.000288
20.03,-0.63,41492,1430688164,0.371,0.036,3.710e-1+/-3.600e-2,479.31,50.00,7.048,50.00+/-7.048,150503.21224,0,0.000742
-76.64,1.5,41495,1430698652,0.024,0.005,2.400e-2+/-5.000e-3,485.55,9.00,2.996,9.00+/-2.996,150504.00173,0,0.000048
81.52,2.46,41501,1430731597,0.17,0.031,1.700e-1+/-3.100e-2,496.14,15.83,3.993,15.83+/-3.993,150504.09263,0,0.00034
9.74,2.46,41503,1430748559,0.031,0.007,3.100e-2+/-7.000e-3,496.41,11.00,3.313,11.00+/-3.313,150504.14091,0,0.000062
21.93,1.35,41505,1430760878,0.055,10.2,5.500e-2+/-1.020e+1,486.61,13.04,0.525,13.04+/-0.525,150504.17343,0,0.00011
150.49,1.17,41509,1430787265,0.232,0.04,2.320e-1+/-4.000e-2,497.88,16.00,3.992,16.00+/-3.992,150505.00542,0,0.000464
127.94,1.81,41515,1430817172,0.061,0.011,6.100e-2+/-1.100e-2,490.65,15.99,3.992,15.99+/-3.992,150505.09125,0,0.000122
-66.61,2.01,41519,1430844180,0.055,0.009,5.500e-2+/-9.000e-3,498.55,19.98,4.464,19.98+/-4.464,150505.16430,0,0.00011
104.66,-2.34,41521,1430859172,0.104,0.017,1.040e-1+/-1.700e-2,481.78,16.94,4.111,16.94+/-4.111,150505.20525,0,0.000208
23.73,2.4,41530,1430912323,0.088,0.016,8.800e-2+/-1.600e-2,498.55,13.97,3.734,13.97+/-3.734,150506.11384,0,0.000176
24.48,2.41,41530,1430912335,0.077,0.011,7.700e-2+/-1.100e-2,498.54,26.96,5.184,26.96+/-5.184,150506.11385,0,0.000154
27.83,2.44,41530,1430912392,0.066,0.016,6.600e-2+/-1.600e-2,498.48,9.97,3.164,9.97+/-3.164,150506.11395,0,0.000132
13.48,1.54,41536,1430930322,0.101,0.017,1.010e-1+/-1.700e-2,492.63,18.00,4.234,18.00+/-4.234,150506.16384,0,0.000202
29.77,-1.27,41536,1430942710,0.289,0.039,2.890e-1+/-3.900e-2,481.82,27.00,5.184,27.00+/-5.184,150506.20051,0,0.000578
111.04,-1.47,41537,1430950128,0.059,0.012,5.900e-2+/-1.200e-2,484.28,10.97,3.308,10.97+/-3.308,150506.22084,0,0.000118
170.02,-2.37,41561,1431096480,0.07,0.022,7.000e-2+/-2.200e-2,478.52,8.7,3.008,8.7+/-3.008,150508.14480,0,0.00014
-87.05,1.51,41561,1431098210,0.039,0.007,3.900e-2+/-7.000e-3,492.28,14.99,3.866,14.99+/-3.866,150508.15165,0,0.000078
18.2,1.23,41561,1431099984,0.067,0.012,6.700e-2+/-1.200e-2,495.59,14.97,3.866,14.97+/-3.866,150508.15462,0,0.000134
26.12,-0.21,41561,1431106175,0.339,0.062,3.390e-1+/-6.200e-2,490.55,15.00,3.865,15.00+/-3.865,150508.17293,1,0.000678
115.7,-0.08,41566,1431125846,0.051,0.008,5.100e-2+/-8.000e-3,484.69,18.98,4.351,18.98+/-4.351,150508.22572,0,0.000102
129.33,-0.6,41572,1431168476,0.094,0.015,9.400e-2+/-1.500e-2,490.78,19.91,4.462,19.91+/-4.462,150509.10475,0,0.000188
110.03,-0.81,41574,1431174208,0.061,0.009,6.100e-2+/-9.000e-3,490.07,22.01,4.682,22.01+/-4.682,150509.12232,0,0.000122
7.79,2.24,41574,1431178541,0.047,0.008,4.700e-2+/-8.000e-3,498.49,14.98,3.865,14.98+/-3.865,150509.13354,0,0.000094
29.93,1.63,41574,1431178914,0.023,0.004,2.300e-2+/-4.000e-3,497.91,13.00,3.599,13.00+/-3.599,150509.13415,0,0.000046
27.3,0.77,41576,1431184928,0.318,0.054,3.180e-1+/-5.400e-2,495.94,17.87,4.235,17.87+/-4.235,150509.15220,1,0.000636
102.51,-2.48,41576,1431192249,0.086,0.015,8.600e-2+/-1.500e-2,480.07,16.96,4.112,16.96+/-4.112,150509.17240,0,0.000172
20.78,-1.12,41576,1431196932,0.148,0.024,1.480e-1+/-2.400e-2,489.45,18.88,4.347,18.88+/-4.347,150509.18421,0,0.000296
4.1,2.48,41586,1431257211,0.057,0.011,5.700e-2+/-1.100e-2,495.4,12.95,3.60,12.95+/-3.60,150510.11265,0,0.000114
65.13,0.06,41589,1431264298,0.216,0.027,2.160e-1+/-2.700e-2,495.69,32.92,5.733,32.92+/-5.733,150510.13245,1,0.000432
21.46,-0.15,41591,1431275676,0.117,0.02,1.170e-1+/-2.000e-2,495.34,17.97,4.234,17.97+/-4.234,150510.16343,0,0.000234
116.07,-2.4,41591,1431277267,0.063,0.014,6.300e-2+/-1.400e-2,479.91,10.95,3.309,10.95+/-3.309,150510.17010,0,0.000126
109.89,0.92,41597,1431301384,0.049,0.009,4.900e-2+/-9.000e-3,483.45,12.97,3.599,12.97+/-3.599,150510.23430,0,0.000098
-78.34,1.97,41604,1431352725,0.047,0.009,4.700e-2+/-9.000e-3,486.97,12.97,3.599,12.97+/-3.599,150511.13584,0,0.000094
25.24,-0.4,41604,1431360528,0.023,0.005,2.300e-2+/-5.000e-3,496.32,10.97,3.306,10.97+/-3.306,150511.16084,0,0.000046
100.86,1.5,41615,1431416303,0.371,0.043,3.710e-1+/-4.300e-2,497.82,37.83,6.147,37.83+/-6.147,150512.07382,0,0.000742
-115.45,-1.64,41626,1431485342,0.096,0.019,9.600e-2+/-1.900e-2,495.09,12.01,3.46,12.01+/-3.46,150513.02490,0,0.000192
103.82,2.47,41626,1431489025,0.066,0.014,6.600e-2+/-1.400e-2,490.3,12.97,3.599,12.97+/-3.599,150513.03502,0,0.000132
143.7,-2.48,41632,1431519982,0.272,0.061,2.720e-1+/-6.100e-2,488.57,14.9,3.875,14.9+/-3.875,150513.12262,1,0.000544
17.07,-0.26,41646,1431614746,0.051,0.009,5.100e-2+/-9.000e-3,497.92,17.00,4.118,17.00+/-4.118,150514.14454,0,0.000102
27.41,-0.73,41646,1431614920,0.049,0.011,4.900e-2+/-1.100e-2,498.12,9.99,3.154,9.99+/-3.154,150514.14484,0,0.000098
15.4,-2.06,41648,1431626832,0.077,0.014,7.700e-2+/-1.400e-2,496.22,16.91,4.11,16.91+/-4.11,150514.18071,0,0.000154
-0.39,2.2,41660,1431687121,0.034,0.007,3.400e-2+/-7.000e-3,487.52,13.00,3.599,13.00+/-3.599,150515.10520,0,0.000068
11.12,-0.06,41660,1431699428,0.178,0.035,1.780e-1+/-3.500e-2,496.6,12.95,3.596,12.95+/-3.596,150515.14170,0,0.000356
26.44,-0.76,41660,1431699687,0.084,0.019,8.400e-2+/-1.900e-2,497.73,9.96,3.154,9.96+/-3.154,150515.14212,0,0.000168
170.72,0.78,41662,1431708171,0.043,0.008,4.300e-2+/-8.000e-3,478.49,13.99,3.735,13.99+/-3.735,150515.16425,0,0.000086
13.04,-2.37,41664,1431723688,0.026,0.005,2.600e-2+/-5.000e-3,491.56,11.99,3.458,11.99+/-3.458,150515.21012,0,0.000052
17.39,-0.71,41666,1431735873,0.577,0.123,5.770e-1+/-1.230e-1,482.48,26.37,5.237,26.37+/-5.237,150516.00243,1,0.001154
167.14,-0.66,41668,1431750500,0.096,0.014,9.600e-2+/-1.400e-2,497.02,24.97,4.991,24.97+/-4.991,150516.04282,0,0.000192
16.33,-2.48,41678,1431802469,0.108,0.02,1.080e-1+/-2.000e-2,496.18,15.82,3.994,15.82+/-3.994,150516.18542,0,0.000216
102.69,2.41,41680,1431822087,0.112,0.019,1.120e-1+/-1.900e-2,478.82,19.93,4.462,19.93+/-4.462,150517.00212,0,0.000224
23.83,-0.8,41688,1431869206,0.151,0.02,1.510e-1+/-2.000e-2,495.16,27.83,5.278,27.83+/-5.278,150517.13264,0,0.000302
26.71,-0.92,41688,1431869255,0.117,0.024,1.170e-1+/-2.400e-2,495.52,11.95,3.456,11.95+/-3.456,150517.13273,0,0.000234
26.61,-2.45,41690,1431887423,0.148,0.034,1.480e-1+/-3.400e-2,496.35,9.94,3.155,9.94+/-3.155,150517.18302,0,0.000296
102.6,-2.44,41702,1431949258,0.05,0.009,5.000e-2+/-9.000e-3,498.06,12.96,3.598,12.96+/-3.598,150518.11405,0,0.0001
15.11,-1.5,41704,1431959896,0.15,0.03,1.500e-1+/-3.000e-2,495.56,13.35,3.736,13.35+/-3.736,150518.14381,0,0.0003
4.08,2.41,41715,1432020268,0.053,0.008,5.300e-2+/-8.000e-3,478.21,18.99,4.35,18.99+/-4.35,150519.07242,0,0.000106
106.25,-2.13,41717,1432028042,0.026,0.005,2.600e-2+/-5.000e-3,496.6,10.00,3.157,10.00+/-3.157,150519.09340,0,0.000052
142.27,-0.21,41719,1432046819,0.198,0.039,1.980e-1+/-3.900e-2,489.3,13.96,3.738,13.96+/-3.738,150519.14465,0,0.000396
21.12,-2.35,41719,1432050833,0.581,0.092,5.810e-1+/-9.200e-2,497.24,20.00,4.463,20.00+/-4.463,150519.15535,1,0.001162
26.53,-2.42,41719,1432056981,0.251,0.024,2.510e-1+/-2.400e-2,497.93,52.00,7.186,52.00+/-7.186,150519.17362,0,0.000502
23.75,-1.01,41733,1432123544,0.131,0.02,1.310e-1+/-2.000e-2,489.2,21.97,4.68,21.97+/-4.68,150520.12054,0,0.000262
93.6,-2.04,41735,1432130777,0.061,0.012,6.100e-2+/-1.200e-2,497.51,12.97,3.599,12.97+/-3.599,150520.14061,0,0.000122
13.14,2.48,41741,1432183925,0.376,0.042,3.760e-1+/-4.200e-2,478.95,41.91,6.463,41.91+/-6.463,150521.04520,0,0.000752
133.75,-2.27,41743,1432192006,0.131,0.024,1.310e-1+/-2.400e-2,493.81,14.97,3.866,14.97+/-3.866,150521.07064,0,0.000262
29.23,-1.75,41749,1432232639,0.236,0.027,2.360e-1+/-2.700e-2,497.76,39.98,6.304,39.98+/-6.304,150521.18235,0,0.000472
-8.37,2.47,41756,1432274397,0.143,0.024,1.430e-1+/-2.400e-2,480.01,17.96,4.231,17.96+/-4.231,150522.05595,0,0.000286
0.45,2.39,41756,1432274545,0.053,0.009,5.300e-2+/-9.000e-3,479.07,17.98,4.235,17.98+/-4.235,150522.06022,0,0.000106
114.57,-2.45,41759,1432288572,0.416,0.046,4.160e-1+/-4.600e-2,495.77,40.00,6.307,40.00+/-6.307,150522.09561,0,0.000832
26.37,-1.26,41759,1432293144,0.212,0.047,2.120e-1+/-4.700e-2,484.72,23.00,4.818,23.00+/-4.818,150522.11122,0,0.000424
15.65,-2.46,41760,1432311130,0.094,0.015,9.400e-2+/-1.500e-2,494.97,21.99,4.679,21.99+/-4.679,150522.16121,0,0.000188
21.55,-2.42,41760,1432311230,0.042,0.009,4.200e-2+/-9.000e-3,495.71,10.96,3.313,10.96+/-3.313,150522.16135,0,0.000084
102.81,2.28,41766,1432336822,0.094,0.016,9.400e-2+/-1.600e-2,479.34,17.95,4.235,17.95+/-4.235,150522.23202,0,0.000188
123.07,1.76,41766,1432337161,0.039,0.008,3.900e-2+/-8.000e-3,477.93,11.98,3.459,11.98+/-3.459,150522.23260,0,0.000078
105.88,1.51,41766,1432342927,0.026,0.005,2.600e-2+/-5.000e-3,477.77,11.99,3.457,11.99+/-3.457,150523.01020,0,0.000052
23.04,2.44,41766,1432347592,0.03,0.007,3.000e-2+/-7.000e-3,484.09,10.01,3.158,10.01+/-3.158,150523.02195,0,0.00006
102.75,-2.27,41772,1432379206,0.236,0.034,2.360e-1+/-3.400e-2,495.56,24.95,4.989,24.95+/-4.989,150523.11064,0,0.000472
22.76,-0.95,41777,1432408139,0.023,0.005,2.300e-2+/-5.000e-3,497.77,10.98,3.309,10.98+/-3.309,150523.19085,0,0.000046
145.5,-0.71,41801,1432549479,0.287,0.04,2.870e-1+/-4.000e-2,497.13,25.85,5.091,25.85+/-5.091,150525.10243,0,0.000574
139.08,0.1,41803,1432555427,0.067,0.009,6.700e-2+/-9.000e-3,497.74,22.99,4.787,22.99+/-4.787,150525.12034,0,0.000134
23.22,-2.47,41803,1432559532,0.259,0.093,2.590e-1+/-9.300e-2,485.75,31.14,5.824,31.14+/-5.824,150525.13121,0,0.000518
24.69,-2.31,41803,1432565611,0.216,0.043,2.160e-1+/-4.300e-2,490.3,23.57,4.912,23.57+/-4.912,150525.14533,0,0.000432
137.94,1.98,41803,1432567522,0.026,0.005,2.600e-2+/-5.000e-3,494.72,9.99,3.155,9.99+/-3.155,150525.15252,0,0.000052
-66.45,0.63,41809,1432606469,0.167,0.028,1.670e-1+/-2.800e-2,497.91,17.94,4.235,17.94+/-4.235,150526.02142,0,0.000334
107.79,2.44,41820,1432669957,0.026,0.005,2.600e-2+/-5.000e-3,490.46,11.99,3.457,11.99+/-3.457,150526.19523,0,0.000052
107.03,0.15,41823,1432688109,0.391,0.039,3.910e-1+/-3.900e-2,479.16,51.74,7.192,51.74+/-7.192,150527.00550,0,0.000782
176.35,-2.46,41825,1432695326,0.032,0.007,3.200e-2+/-7.000e-3,483.73,12.99,3.601,12.99+/-3.601,150527.02552,0,0.000064
22.91,-2.48,41829,1432729078,0.058,0.009,5.800e-2+/-9.000e-3,481.41,17.97,4.234,17.97+/-4.234,150527.12175,0,0.000116
20.64,-0.75,41836,1432747206,0.09,0.012,9.000e-2+/-1.200e-2,493.22,30.95,5.555,30.95+/-5.555,150527.17200,0,0.00018
101.28,-1.34,41845,1432809115,0.407,0.063,4.070e-1+/-6.300e-2,488.84,20.93,4.575,20.93+/-4.575,150528.10315,1,0.000814
101.97,-1.31,41845,1432809127,0.275,0.039,2.750e-1+/-3.900e-2,488.97,24.01,4.89,24.01+/-4.89,150528.10320,0,0.00055
99.31,-0.39,41845,1432815138,0.197,0.039,1.970e-1+/-3.900e-2,492.6,12.9,3.599,12.9+/-3.599,150528.12121,1,0.000394
20.7,-2.29,41847,1432819871,0.236,0.031,2.360e-1+/-3.100e-2,482.66,30.74,5.556,30.74+/-5.556,150528.13311,0,0.000472
22.27,-2.26,41847,1432819897,0.448,0.057,4.480e-1+/-5.700e-2,482.91,47.97,6.939,47.97+/-6.939,150528.13313,0,0.000896
21.07,-1.63,41847,1432825932,0.039,0.008,3.900e-2+/-8.000e-3,486.82,10.99,3.311,10.99+/-3.311,150528.15121,0,0.000078
27.18,-0.38,41849,1432832090,0.057,0.008,5.700e-2+/-8.000e-3,492.14,23.01,4.79,23.01+/-4.79,150528.16545,0,0.000114
-102.1,1.69,41859,1432896529,0.063,0.012,6.300e-2+/-1.200e-2,490.92,13.95,3.732,13.95+/-3.732,150529.10484,0,0.000126
154.35,1.95,41859,1432900840,0.1,0.023,1.000e-1+/-2.300e-2,497.41,9.93,3.153,9.93+/-3.153,150529.12004,0,0.0002
24.82,-2.17,41861,1432904715,0.113,0.017,1.130e-1+/-1.700e-2,481.4,21.03,4.578,21.03+/-4.578,150529.13051,0,0.000226
115.72,1.47,41861,1432906245,0.764,0.103,7.640e-1+/-1.030e-1,496.26,28.00,5.278,28.00+/-5.278,150529.13304,1,0.001528
117.73,2.23,41861,1432912335,0.167,0.027,1.670e-1+/-2.700e-2,497.71,18.94,4.35,18.94+/-4.35,150529.15121,0,0.000334
19.66,-0.64,41861,1432916738,0.039,0.009,3.900e-2+/-9.000e-3,488.59,9.92,3.157,9.92+/-3.157,150529.16253,0,0.000078
22.23,0.58,41863,1432922837,0.201,0.02,2.010e-1+/-2.000e-2,493.11,46.97,6.835,46.97+/-6.835,150529.18071,0,0.000402
115.54,1.62,41865,1432930467,0.072,0.011,7.200e-2+/-1.100e-2,491.52,22.97,4.785,22.97+/-4.785,150529.20142,0,0.000144
96.6,-0.36,41874,1432984640,0.04,0.008,4.000e-2+/-8.000e-3,487.68,10.98,3.311,10.98+/-3.311,150530.11172,0,0.00008
112.38,2.15,41876,1432997019,0.027,0.005,2.700e-2+/-5.000e-3,496.89,10.00,3.157,10.00+/-3.157,150530.14433,0,0.000054
20.98,-0.51,41876,1433001534,0.063,0.014,6.300e-2+/-1.400e-2,486.52,10.94,3.309,10.94+/-3.309,150530.15585,0,0.000126
22.55,-0.44,41876,1433001561,0.03,0.005,3.000e-2+/-5.000e-3,486.81,13.96,3.731,13.96+/-3.731,150530.15592,0,0.00006
107.37,2.38,41876,1433009047,0.31,0.062,3.100e-1+/-6.200e-2,497.06,12.91,3.596,12.91+/-3.596,150530.18040,1,0.00062
98.34,2.09,41878,1433014950,0.027,0.005,2.700e-2+/-5.000e-3,495.8,11.98,3.458,11.98+/-3.458,150530.19423,0,0.000054
109.26,1.77,41878,1433015134,0.05,0.009,5.000e-2+/-9.000e-3,494.43,16.96,4.119,16.96+/-4.119,150530.19453,0,0.0001
98.53,1.29,41878,1433021010,0.152,0.022,1.520e-1+/-2.200e-2,492.53,25.92,5.088,25.92+/-5.088,150530.21233,0,0.000304
109.03,0.85,41880,1433021187,0.074,0.011,7.400e-2+/-1.100e-2,490.72,21.99,4.679,21.99+/-4.679,150530.21262,2,0.000148
109.03,0.85,41880,1433021187,0.034,0.007,3.400e-2+/-7.000e-3,490.72,11.00,3.311,11.00+/-3.311,150530.21262,3,0.000068
17.87,2.48,41880,1433025706,0.318,0.051,3.180e-1+/-5.100e-2,497.71,27.58,5.418,27.58+/-5.418,150530.22414,0,0.000636
111.45,-1.4,41882,1433033338,0.078,0.019,7.800e-2+/-1.900e-2,481.99,10.87,3.314,10.87+/-3.314,150531.00485,0,0.000156
29.46,1.15,41882,1433038014,0.061,0.014,6.100e-2+/-1.400e-2,492.47,10.99,3.308,10.99+/-3.308,150531.02065,0,0.000122
94.09,-2.17,41886,1433057263,0.042,0.008,4.200e-2+/-8.000e-3,478.49,12.98,3.596,12.98+/-3.596,150531.07274,0,0.000084
113.63,0.5,41888,1433069701,0.032,0.007,3.200e-2+/-7.000e-3,488.43,12.00,3.459,12.00+/-3.459,150531.10550,0,0.000064
106.78,2.36,41890,1433093810,0.038,0.008,3.800e-2+/-8.000e-3,497.63,12.01,3.462,12.01+/-3.462,150531.17365,0,0.000076
114.42,0.53,41892,1433106051,0.092,0.014,9.200e-2+/-1.400e-2,492.01,24.96,4.989,24.96+/-4.989,150531.21005,0,0.000184
110.31,-1.42,41894,1433118093,0.049,0.009,4.900e-2+/-9.000e-3,484.18,12.00,3.457,12.00+/-3.457,150601.00213,0,0.000098
-67.17,1.95,41898,1433139326,0.155,0.051,1.550e-1+/-5.100e-2,497.1,13.98,3.785,13.98+/-3.785,150601.06152,0,0.00031
97.77,-2.04,41898,1433142099,0.046,0.009,4.600e-2+/-9.000e-3,477.94,14.00,3.734,14.00+/-3.734,150601.07013,0,0.000092
115.43,-1.47,41898,1433142395,0.209,0.03,2.090e-1+/-3.000e-2,479.31,24.93,4.988,24.93+/-4.988,150601.07063,0,0.000418
113.46,-0.54,41900,1433148417,0.034,0.008,3.400e-2+/-8.000e-3,482.11,9.97,3.154,9.97+/-3.154,150601.08465,0,0.000068
107.47,2.12,41902,1433166482,0.018,0.004,1.800e-2+/-4.000e-3,493.33,11.00,3.311,11.00+/-3.311,150601.13480,0,0.000036
26.47,1.88,41904,1433183285,0.088,0.015,8.800e-2+/-1.500e-2,491.42,18.00,4.234,18.00+/-4.234,150601.18280,2,0.000176
26.47,1.88,41904,1433183285,0.073,0.019,7.300e-2+/-1.900e-2,491.42,8.00,2.823,8.00+/-2.823,150601.18280,3,0.000146
26.47,1.88,41904,1433183285,0.069,0.019,6.900e-2+/-1.900e-2,491.42,7.00,2.64,7.00+/-2.64,150601.18280,3,0.000138
91.99,-0.34,41915,1433238884,0.034,0.008,3.400e-2+/-8.000e-3,480.54,9.98,3.157,9.98+/-3.157,150602.09544,0,0.000068
129.21,2.1,41917,1433245565,0.16,0.027,1.600e-1+/-2.700e-2,491.04,18.74,4.354,18.74+/-4.354,150602.11460,0,0.00032
102.38,2.03,41917,1433251169,0.086,0.015,8.600e-2+/-1.500e-2,490.38,17.99,4.232,17.99+/-4.232,150602.13192,2,0.000172
102.38,2.03,41917,1433251169,0.096,0.015,9.600e-2+/-1.500e-2,490.38,20.00,4.464,20.00+/-4.464,150602.13192,3,0.000192
102.38,2.03,41917,1433251169,0.111,0.017,1.110e-1+/-1.700e-2,490.38,19.00,4.35,19.00+/-4.35,150602.13192,3,0.000222
110.92,-1.56,41923,1433287649,0.036,0.008,3.600e-2+/-8.000e-3,488.67,10.98,3.311,10.98+/-3.311,150602.23272,0,0.000072
122.89,-1.95,41923,1433287851,0.078,9.92,7.800e-2+/-9.920e+0,486.44,16.81,0.288,16.81+/-0.288,150602.23305,0,0.000156
-118.09,1.93,41925,1433301957,0.042,0.008,4.200e-2+/-8.000e-3,488.12,13.8,3.737,13.8+/-3.737,150603.03255,0,0.000084
28.77,0.9,41939,1433377092,0.027,0.005,2.700e-2+/-5.000e-3,497.62,11.98,3.457,11.98+/-3.457,150604.00181,0,0.000054
27.01,-0.94,41946,1433419448,0.063,0.015,6.300e-2+/-1.500e-2,477.53,9.91,3.159,9.91+/-3.159,150604.12040,0,0.000126
109.24,2.26,41946,1433420829,0.043,0.008,4.300e-2+/-8.000e-3,487,13.01,3.601,13.01+/-3.601,150604.12270,0,0.000086
19.09,0.88,41947,1433431424,0.097,0.02,9.700e-2+/-2.000e-2,479.85,12.74,3.60,12.74+/-3.60,150604.15234,2,0.000194
19.09,0.88,41947,1433431424,0.051,0.011,5.100e-2+/-1.100e-2,479.85,10.86,3.309,10.86+/-3.309,150604.15234,3,0.000102
114.57,2.08,41947,1433433029,0.045,0.008,4.500e-2+/-8.000e-3,495.44,16.99,4.116,16.99+/-4.116,150604.15502,0,0.00009
98.81,-0.9,41955,1433487263,0.013,9.11,1.300e-2+/-9.110e+0,477.67,17.11,0.027,17.11+/-0.027,150605.06542,0,0.000026
110.9,1.71,41958,1433499574,0.097,0.012,9.700e-2+/-1.200e-2,481.09,33.99,5.815,33.99+/-5.815,150605.10193,0,0.000194
103.91,2.28,41960,1433517621,0.062,0.011,6.200e-2+/-1.100e-2,492.13,16.97,4.115,16.97+/-4.115,150605.15202,0,0.000124
149.07,-2.31,41965,1433548661,0.042,0.008,4.200e-2+/-8.000e-3,484.18,13.00,3.599,13.00+/-3.599,150605.23574,0,0.000084
123.5,2.48,41987,1433675382,0.053,0.011,5.300e-2+/-1.100e-2,482.75,11.00,3.31,11.00+/-3.31,150607.11094,0,0.000106
27.44,1.43,41987,1433685879,0.076,0.011,7.600e-2+/-1.100e-2,477.53,21.97,4.681,21.97+/-4.681,150607.14043,0,0.000152
114.86,1.07,41989,1433693402,0.05,0.009,5.000e-2+/-9.000e-3,493.49,13.98,3.734,13.98+/-3.734,150607.16100,0,0.0001
133.79,-1.8,41991,1433705834,1.128,0.14,1.128e+0+/-1.400e-1,497.09,31.98,5.64,31.98+/-5.64,150607.19371,1,0.002256
104.73,0.7,41999,1433747730,0.028,0.007,2.800e-2+/-7.000e-3,478.21,10.98,3.312,10.98+/-3.312,150608.07153,0,0.000056
108.43,1.79,41999,1433753847,0.198,0.023,1.980e-1+/-2.300e-2,477.63,36.00,5.984,36.00+/-5.984,150608.08572,0,0.000396
16.02,1.91,42003,1433776512,0.027,0.005,2.700e-2+/-5.000e-3,477.61,12.97,3.597,12.97+/-3.597,150608.15151,0,0.000054
17.84,2.43,42003,1433782596,0.05,0.011,5.000e-2+/-1.100e-2,479.26,10.99,3.31,10.99+/-3.31,150608.16563,0,0.0001
18.04,-0.08,42008,1433806819,0.117,0.015,1.170e-1+/-1.500e-2,494.26,30.96,5.555,30.96+/-5.555,150608.23401,0,0.000234
25.22,-0.41,42008,1433806940,0.165,0.034,1.650e-1+/-3.400e-2,495.16,11.93,3.459,11.93+/-3.459,150608.23422,0,0.00033
26.02,-2.19,42010,1433819066,0.231,0.034,2.310e-1+/-3.400e-2,497.13,23.01,4.788,23.01+/-4.788,150609.03042,0,0.000462
19.37,1.24,42017,1433855284,0.185,0.028,1.850e-1+/-2.800e-2,478.56,21.95,4.681,21.95+/-4.681,150609.13080,0,0.00037
101.74,2.19,42017,1433856665,0.132,0.017,1.320e-1+/-1.700e-2,482.62,29.87,5.464,29.87+/-5.464,150609.13310,0,0.000264
156.71,-0.97,42017,1433863646,0.053,0.009,5.300e-2+/-9.000e-3,495.43,16.97,4.113,16.97+/-4.113,150609.15272,0,0.000106
26.47,1.45,42049,1434049154,0.339,0.042,3.390e-1+/-4.200e-2,481.3,31.93,5.643,31.93+/-5.643,150611.18591,0,0.000678
143.73,-1.6,42062,1434123784,0.019,0.004,1.900e-2+/-4.000e-3,491.36,11.00,3.31,11.00+/-3.31,150612.15430,0,0.000038
126.68,1.86,42068,1434171940,0.268,0.043,2.680e-1+/-4.300e-2,483.08,19.89,4.465,19.89+/-4.465,150613.05054,0,0.000536
133.36,2.37,42070,1434184159,0.089,0.015,8.900e-2+/-1.500e-2,477.43,19.85,4.463,19.85+/-4.463,150613.08291,0,0.000178
64.89,-2.2,42093,1434316207,0.02,0.004,2.000e-2+/-4.000e-3,489.14,11.01,3.314,11.01+/-3.314,150614.21100,0,0.00004
-71.96,-0.82,42097,1434338124,0.102,0.02,1.020e-1+/-2.000e-2,481.54,13.00,3.598,13.00+/-3.598,150615.03152,0,0.000204
28.8,-2.42,42109,1434412473,0.047,0.009,4.700e-2+/-9.000e-3,488.85,13.94,3.739,13.94+/-3.739,150615.23543,0,0.000094
-83.78,1.6,42137,1434580109,0.074,0.015,7.400e-2+/-1.500e-2,480.43,11.97,3.457,11.97+/-3.457,150617.22282,0,0.000148
26.34,2.4,42145,1434630397,0.047,0.009,4.700e-2+/-9.000e-3,487.32,10.96,3.311,10.96+/-3.311,150618.12263,0,0.000094
26.33,0.99,42147,1434642505,0.132,0.022,1.320e-1+/-2.200e-2,479.77,18.97,4.35,18.97+/-4.35,150618.15482,0,0.000264
102.06,0.78,42159,1434710377,0.21,0.034,2.100e-1+/-3.400e-2,480.62,18.99,4.349,18.99+/-4.349,150619.10393,0,0.00042
23.08,1.06,42161,1434727212,0.204,0.024,2.040e-1+/-2.400e-2,482.03,35.95,5.985,35.95+/-5.985,150619.15201,0,0.000408
28.55,0.83,42161,1434727304,0.023,0.005,2.300e-2+/-5.000e-3,481.2,8.95,2.99,8.95+/-2.99,150619.15214,0,0.000046
22.48,1.02,42173,1434811963,0.031,0.005,3.100e-2+/-5.000e-3,484.09,15.98,3.991,15.98+/-3.991,150620.14524,0,0.000062
23.22,0.99,42173,1434811975,0.043,0.008,4.300e-2+/-8.000e-3,483.96,11.99,3.46,11.99+/-3.46,150620.14525,0,0.000086
24.65,-0.17,42175,1434818054,0.171,0.04,1.710e-1+/-4.000e-2,480.16,13.91,3.75,13.91+/-3.75,150620.16341,0,0.000342
26.31,-1.76,42179,1434848348,0.042,0.008,4.200e-2+/-8.000e-3,485.19,13.00,3.599,13.00+/-3.599,150621.00590,0,0.000084
